N,X,Y,Z
73011816,820.2808,-732.039,542.3236
73011817,820.4647,-729.382,540.2785
73011818,816.1513,-732.369,541.5392
73011819,784.9506,-725.297,552.0468
73011821,788.0582,-725.977,555.0759
73011822,842.9737,-726.952,564.3083
73011823,839.9624,-726.662,561.2657
73011824,851.7818,-727.534,575.9406
73011829,815.7195,-728.843,542.2972
73011835,810.7247,-725.223,548.856
73011838,818.6323,-725.379,550.1816
73011860,803.8855,-725.542,550.1197
73011861,812.6283,-728.086,577.2478
73011876,839.4497,-727.185,564.1668
73011885,784.4175,-725.747,555.0238
73012520,804.0646,-727.006,557.7648
73012553,798.0818,-726.906,558.2065
73012574,814.7295,-723.614,543.3976
73012578,797.8817,-728.002,571.8698
73012653,821.309,-728.242,566.7735
73012663,823.231,-727.241,559.7099
73012666,825.1717,-725.413,551.3535
73012681,829.5431,-727.395,562.0236
73012686,833.764,-728.176,569.5491
73012694,836.3729,-728.561,577.1603
