N,X,Y,Z
1,794.7270439422804,-726.0018607051667,553.5763260703412
2,798.4664081006594,-725.6962260806611,551.4541096365164
3,788.9726161868629,-726.8926602973783,562.4845111244398
4,763.9993883480097,-724.5630184147092,566.4057503911372
5,803.5734,-724.165,544.6446
6,793.496381738156,-723.4920538319753,542.7086851890518
7,799.3339,-727.253,539.8635
8,833.7085777189632,-724.8690916857188,551.2993776922685
10,830.8710015299764,-726.4415691659059,557.4169001118019
11,821.7547,-727.084,558.5739
13,798.0435290251244,-727.6280421921826,564.7541137631421
14,769.7418667614453,-725.2064324110304,563.7848617374904
16,816.4844269434169,-728.7417343574116,575.683217062113
17,786.9647,-727.184,570.0614
18,839.2353954800304,-730.1544347250028,566.5270547665413
19,777.2043,-726.181,566.6197
20,836.5110051855445,-729.8034920742738,563.5633936242548
21,773.4896,-725.643,563.2757
22,812.8771169350832,-727.8214394298699,548.6134134987791
23,798.9776,-723.977,544.0328
24,814.8827489415062,-727.7886196759786,548.9668836322451
25,822.6527465656449,-727.7354066230627,563.1989654473385
26,788.2084022307647,-728.339829708974,554.5438639819747
27,775.165058017131,-725.9655989666153,568.6040921145889
28,775.3156918854241,-725.6648717451433,561.2155804415421
29,815.2988,-732.879,547.8369
31,804.3456,-723.0,540.7169
32,831.5119992735239,-728.1269065683867,568.8950830130266
33,825.1846150792048,-727.2185350289536,560.1942549264073
34,785.2446791049076,-727.7802922391768,551.544987341703
35,844.5628112738958,-727.9092596922002,574.119987753923
36,784.1957565734502,-728.7333823791326,557.4304584781845
37,773.4318,-725.011,556.1131
38,781.257470343371,-728.3181583375014,554.3931288032808
39,764.3598874425746,-724.6168497465193,570.2111845060488
40,760.0652358454669,-723.9091653134714,571.4147016998554
41,789.9724551463723,-725.0034808956374,549.4587679547569
43,761.9241,-724.307,568.6975
44,779.5658583003387,-726.2936903226649,564.985790391021
45,852.7408281672391,-727.0818571741908,572.3194782651093
46,795.5161325922567,-727.8139457748072,571.9197559259987
47,842.7603,-727.593,568.9487
48,775.6494687031352,-725.9829067094645,572.5272280380045
49,820.7328,-726.013,553.1248
50,836.7856122707241,-728.0615079245738,570.417057662697
51,839.3623,-728.498,582.5388
52,822.1683396503707,-724.5697915860551,547.8505556175598
53,834.7092,-728.664,582.0567
54,840.2224249322019,-728.8452430752524,560.816778404482
55,810.3569,-721.711,537.252
57,824.6086,-728.815,581.0441
58,843.216488573696,-729.1209719371849,563.8381525683528
59,830.1737,-727.39,562.1631
60,848.1552948976289,-728.0214622862378,583.4671306912529
61,824.6428,-728.811,576.5336
63,826.2888,-723.481,544.7175
64,835.0599370559198,-726.7711364673942,560.3973018944944
65,847.8145,-727.812,575.5223
66,838.864887559874,-725.6132862097179,555.919845125434
67,845.9096,-728.167,583.2283
68,782.972384415939,-726.7475544866577,574.5077595792412
69,801.8271,-728.113,569.2059
70,780.3691539783983,-726.4910939722456,574.2321312226009
71,801.199,-727.679,563.6898
72,810.5042212316766,-726.7573064456238,556.1714694293505
73,783.9724536855229,-726.8667269169861,569.4596379655756
74,767.8838787002652,-724.9164883244258,562.1381823087288
75,802.8005,-728.304,574.759
76,834.1154616109101,-728.0590746911679,569.1393154648262
77,807.2964273693117,-722.4301496100545,539.1976332164211
78,855.8847903451666,-727.1997225783647,577.6524412452036
79,798.5216122449053,-727.4183486219745,562.2568759924403
80,840.8278873473075,-728.0272563410086,572.8381829101548
