N,X,Y,Z
73125192,914.5165,749.7419,654.7991
73125193,860.6603,755.0298,642.7272
73125194,914.9324,753.596,655.1255
73125195,863.4699,750.8193,642.5614
73125196,860.1882,751.1603,642.3285
73125197,859.8566,753.5077,645.3664
73125198,861.2132,754.2174,639.697
73125199,922.2705,745.1019,655.7899
73125200,856.8257,750.405,642.0397
73125201,919.4594,742.4494,669.2285
73125202,860.8341,751.1089,639.3754
73125203,914.1629,745.8945,654.3715
73125204,859.447,750.4292,645.2025
73125205,866.87,748.7286,625.496
73125206,891.0916,748.5924,632.2717
73125207,895.2352,748.4305,633.2046
73125208,876.7049,748.7068,622.6205
73125209,928.5476,740.2886,674.6369
73125210,870.8307,748.8223,627.5822
73125211,874.9884,748.8497,628.5271
73125212,915.1732,749.6517,651.8112
73125213,917.3555,746.2982,649.331
73125214,896.9453,748.2743,628.8643
73125215,914.5491,741.6322,672.6333
73125216,847.4156,740.7928,661.9614
73125217,894.4061,755.5587,639.7964
73125218,894.2407,748.2943,639.3432
73125219,904.3916,747.917,636.6563
73125220,892.5499,748.4366,627.214
73125221,913.7881,749.0162,657.6418
73125222,915.4692,752.6902,652.2106
73125223,881.9152,742.6808,667.6183
73125224,914.8821,746.2548,651.3658
73125225,869.0143,742.3211,665.5475
73125226,915.2949,742.9003,668.2853
73125227,857.8031,751.5049,658.9494
73125228,872.3489,748.7006,621.7061
73125229,875.8479,757.1714,629.149
73125230,889.5867,742.6909,668.827
73125231,877.5984,742.6076,666.9314
73125232,871.7798,757.7558,628.2454
73125233,922.8639,747.8586,661.1284
73125234,920.2836,750.8295,670.3052
73125235,899.2923,742.4799,670.3327
73125236,920.134,745.7144,652.5502
73125237,916.2208,751.4297,669.4126
73125238,888.0944,755.6287,638.3408
73125239,886.5167,748.5484,637.5715
73125240,845.5169,745.328,645.2648
73125241,890.3493,744.1692,664.1256
73125242,917.7172,752.0131,655.2123
73125243,917.6496,745.622,654.6645
73125244,912.082,752.6007,654.8323
73125245,837.765,742.4315,652.3476
73125246,851.8764,741.2007,662.7156
73125247,910.8829,746.1135,654.1383
73125248,918.7542,741.2857,673.2492
73125249,923.8179,740.8034,673.9757
73125250,853.7384,752.0772,658.0462
73125251,857.1399,753.6212,642.3178
73125252,891.1064,745.422,659.3986
73125253,852.6504,743.1735,657.1244
73125254,863.661,753.9029,642.8388
73125255,891.8783,746.4664,654.5758
73125256,873.3023,742.4875,666.2418
73125257,853.1559,747.3082,638.173
73125258,848.9924,746.335,642.0526
73125259,892.6558,747.2998,649.6295
73125260,889.5608,748.0359,643.8218
73125261,893.4427,747.9126,644.5526
73125262,914.1122,752.0055,657.8875
73125263,913.4406,745.4516,657.365
73125264,926.1527,750.2124,666.562
73125265,923.4137,751.4003,661.8216
73125266,923.9846,744.4061,659.4293
73125267,927.1782,742.9116,665.2924
73125268,907.9691,747.5893,640.328
73125269,859.9451,747.3227,641.8872
73125270,885.6644,748.1135,643.1792
73125271,884.8634,747.4476,648.3962
73125272,834.7242,740.9406,655.3788
73125273,860.6913,747.7842,638.7912
73125274,884.0903,746.5687,653.3778
73125275,856.3704,747.1002,641.5391
73125276,882.5808,744.1904,662.9297
73125277,837.275,739.8412,659.7803
73125278,859.22,746.804,644.7869
73125279,888.7633,747.3975,648.9804
73125280,863.4172,747.5069,642.236
73125281,832.9142,739.4811,658.4698
73125282,925.9802,746.4971,666.5225
73125283,917.4737,748.834,655.0172
73125284,911.5226,749.0895,654.5758
73125285,886.4858,744.2287,663.4304
73125286,914.4102,746.7402,646.8926
73125287,841.0765,743.7799,649.3354
73125288,887.5803,752.0176,638.0156
73125289,890.379,748.4389,638.4584
73125290,856.223,741.5528,663.4428
73125291,883.3258,745.4814,658.2112
73125292,887.2216,745.4779,658.7789
73125293,887.9848,746.5413,653.9545
73125294,886.0103,743.2039,666.686
73125295,904.2192,742.2759,671.085
73125296,842.7247,740.3141,661.1581
73125297,890.7256,752.1895,638.7528
73125298,894.0835,752.0388,639.5207
73125299,900.8202,748.1412,632.7419
73125300,891.1028,756.153,639.0664
73125301,911.3539,747.1869,643.7551
73125302,894.4304,742.617,669.5823
73125303,909.2829,741.9972,671.8492
73125304,932.1222,739.8581,675.1236
