N,X,Y,Z
19512,846.4076,-699.39,564.3298
19517,833.7875,-699.172,555.3515
19560,857.1871,-704.481,575.3369
19561,856.5851,-698.871,575.4332
19570,861.0567,-697.099,589.8867
19576,829.9447,-696.95,588.7198
19582,801.3343,-698.683,567.5895
19588,813.1537,-698.897,552.4289
19594,812.8466,-699.33,558.704
19634,797.8237,-696.237,583.9626
19646,801.9464,-704.387,567.4916
19654,810.069,-699.055,555.3961
19672,791.358,-695.824,582.2847
19681,816.3001,-699.24,555.673
19704,797.925,-697.61,575.9964
19707,789.5404,-694.91,585.3687
19715,817.7226,-699.51,559.8608
19723,803.8869,-698.426,573.4681
19724,816.6487,-699.571,565.1032
19734,800.6352,-697.207,580.3756
19747,805.2521,-697.881,578.7469
19754,821.5804,-699.699,565.9201
19770,810.8415,-697.858,581.6864
19773,810.2883,-698.501,576.9329
19778,826.3127,-699.771,566.18
19787,806.1594,-697.026,584.1858
19792,830.7968,-699.791,566.5958
19795,820.2119,-699.098,576.361
19799,825.4899,-699.629,571.3858
19804,840.2711,-699.677,567.7398
19808,810.9541,-697.064,586.0227
19811,830.111,-699.676,571.7314
19813,819.9644,-698.465,581.363
19817,824.8598,-699.247,576.4782
19819,815.3949,-697.374,586.1201
19824,828.5741,-698.77,581.4976
19826,829.384,-699.328,576.7185
19834,832.9348,-698.809,581.8783
19844,837.7043,-698.78,582.432
19846,834.7634,-699.667,572.1967
19850,839.6033,-699.596,572.8107
19864,838.8163,-699.296,577.6531
19867,836.2594,-698.031,587.2094
19879,842.802,-698.695,582.9551
19892,841.4976,-697.977,587.7296
19894,850.0321,-698.98,578.6303
19898,848.0268,-698.552,583.3796
19905,862.0811,-698.239,580.1926
