N,X,Y,Z
1,844.079522960089,-697.665977098173,589.182269407004
2,857.2909735271825,-698.0141931131199,584.4799068771846
3,778.5306971873237,-694.0622375842386,582.0601383418282
4,812.4753034049729,-701.7694313731292,553.3994535504276
5,776.3755,-693.151,584.473
6,800.90745817269,-697.1450935875915,580.7418780405173
7,821.4629333540227,-698.7020708114097,579.8495257199638
8,804.8158801448628,-697.6277322646173,579.8243128984046
9,858.6935451018752,-696.4496211864466,593.8166814353438
10,852.7064304107181,-698.8619992776256,578.4696128476394
11,825.4614858495828,-698.8042812395246,580.193304563925
12,843.7712326429913,-696.9549905162496,592.7846001364838
13,831.9016707955586,-703.5262589817017,561.2759348793493
14,822.9370685096147,-699.6482380765843,568.0723502832946
15,831.8855725801999,-699.6553558041677,561.3990710720237
16,812.6678047886727,-696.164855105764,590.5887177559671
17,873.6284350270336,-696.3594536378214,588.5640475973855
18,812.8421294805429,-696.9860101010381,586.9727853047312
19,795.190849444168,-696.7759627708409,579.3710596107195
20,813.2213964745637,-698.3330797405514,579.3622203849279
21,870.7076208815406,-696.4090410228692,589.9482673946779
22,813.4922221853378,-698.8338662450074,575.2399000508661
23,785.9108847220425,-695.8116000667144,578.5825883992577
24,862.5866875389729,-697.8833955870247,583.0542313430832
25,845.0313672902015,-699.1557259388773,577.914394564894
26,813.9530320716012,-699.1970204865345,570.90408391193
27,837.4030612823929,-699.2819450206048,577.6361326967346
28,862.4667099793443,-698.5213629754369,573.1473104350808
29,849.9873190760896,-699.3187474457217,570.9164063998875
30,814.9112833057939,-699.4221249263198,566.7262880693369
31,851.3194214186105,-699.2260821191535,567.7205774979088
32,816.0933572272792,-699.5017847224785,562.8250310151975
33,853.8435841498008,-699.1161352481176,570.91817759453
34,867.2077547464617,-697.498254294133,583.7861028850466
35,780.9325416214479,-693.8852247365024,584.4104477859846
36,860.4843227818784,-702.4208811932508,575.3668920437573
37,824.8479544843232,-697.4957129962897,587.7233080410333
38,856.5191866015266,-702.2372278938703,578.3115201259772
39,847.4613093078702,-696.8941048334163,593.0411588833306
40,857.4211821641921,-702.6976077104124,572.4429632778672
41,791.5175965785146,-695.0132506727523,585.898661338443
42,853.7885780518296,-702.5931501224292,575.4205232421208
43,849.3533985430106,-699.2432240432822,574.5714676923278
44,840.8169715156695,-699.2613326297222,559.2619169981266
45,812.6480900520129,-698.2268625916408,547.075020253116
46,817.3140932923097,-699.4313504487445,559.1668281591399
47,845.1250559424367,-699.4205575659507,573.6323754002294
48,832.019374552003,-707.387686149319,561.1675231185
49,856.5084924603456,-698.917905157104,567.6814693811566
50,806.3507459732112,-698.5185967827961,550.8913705240324
51,851.2615732009493,-697.4372715541034,589.7965049897252
52,802.186140849772,-702.5884545936465,564.5477880679915
53,809.0809711166786,-698.9894217340536,570.1281033523169
54,801.2596253586223,-702.0348035557932,570.5177330704032
55,796.5215670093711,-698.4511101676034,561.9003537306459
56,798.2706606973128,-702.0750579035605,567.549465137336
57,821.8495203406602,-699.167770977484,575.9500706055486
58,828.5497103247961,-696.3574112321297,591.5202372342013
59,854.8158980621258,-696.6389108544774,593.5508601037303
60,810.5872505808919,-699.2486111009325,565.6906014131074
61,851.9498904654272,-697.9541991467215,586.4551662103114
62,867.6238061491563,-701.2090908960387,583.7478493035067
63,794.7353497681675,-695.2936990424038,586.3731870509201
64,853.5387550938282,-698.4271276462468,582.4254366322292
65,805.1397520076455,-702.1455516748133,567.512613070236
66,859.4405021411199,-698.7616829008613,570.2744111809211
67,812.2526905504313,-699.3560765514628,561.8461386074292
68,822.3346209162498,-699.4790729207748,572.0069176903257
69,868.0528730575652,-704.760819441883,583.7547862214426
70,844.9378878575404,-699.2943353625518,561.9621375920366
71,816.6423607182754,-696.4035596185815,590.8707530923442
72,836.4153959085683,-699.3867112992327,558.5640974213261
73,816.865460240164,-697.22371492526,587.1853274722639
74,843.4648709254676,-699.4879411063029,564.9960419296519
75,817.1031742936017,-697.9417874797289,583.4237871550014
76,817.3857522587641,-698.5455280377315,579.5529400127948
77,817.7497381547295,-699.0249760855285,575.5608714662512
78,816.3853798826555,-698.2412783893608,546.8189965954089
79,818.2623045336884,-699.3635962106682,571.4878208021505
80,848.2666625585265,-698.1480424201808,585.8967671847469
81,819.0026043921451,-699.5539716959097,567.4648187714055
82,819.993882114856,-698.3340382224496,547.3768515623134
83,819.9006666131934,-699.6136541881785,563.5673571907153
84,801.1562971386704,-695.2494966698549,589.7652100885173
85,841.7464700357872,-699.5627807319111,571.3663296579987
86,797.2707307362015,-698.1155274192582,570.7415426867676
87,865.0819363461646,-698.2176098393688,576.1670152443464
88,861.1215960302878,-697.5531764417731,586.5407799958917
89,820.8923813498478,-699.5296905657091,559.8045242490156
90,788.4512804571394,-696.6148240584582,575.5901558036003
92,834.988020479633,-699.7273155561271,566.0269256441547
93,847.7685562007854,-697.57227883843,589.4856393814421
94,832.504902698756,-701.111924281754,555.0984884717822
95,814.015208855524,-704.8172470040627,550.9050092346799
96,791.921519029465,-697.328386732858,573.2476073379579
97,795.4691015006538,-698.0301088243895,583.644006677865
98,797.8231432081711,-695.5864460249842,586.7039963440426
99,784.0172319167777,-693.9819299429308,585.791955100146
100,829.4607018067409,-699.4307151920174,557.509665891268
101,839.6568909823732,-699.549226456202,563.2807280408091
102,831.8488022888677,-698.5174971008609,549.7353602115234
103,838.8701540986835,-699.6670704100079,567.0194853260086
105,791.2846023542052,-696.6727819276686,577.4304854166484
106,799.0794863126598,-698.6321859539137,563.5767296022016
107,815.9699977395882,-698.639394355657,550.0517625091541
108,813.0837668008057,-698.6030608282142,550.0665350571194
110,818.4155228890444,-699.2424906966871,555.6090956998992
111,794.2284762222083,-697.917581496268,569.5684037677821
112,788.853688288805,-697.2942326317174,570.5094005025967
113,855.0210585866984,-697.4918823167293,588.8054050666701
114,837.7243468803441,-699.5172575586722,574.082930322819
115,830.177499198562,-699.5691780355983,573.0145140669983
116,826.2868114205019,-699.5456700665368,572.5066109381004
118,822.9478014047407,-698.956248403539,552.2830378436587
119,823.8726310617299,-698.4234476341933,548.133806206266
120,862.8015137024645,-698.2857487033903,578.2006966242537
121,811.3943171006612,-701.615993237129,552.0767305665736
122,812.6693978408715,-701.4770678701666,552.2625847811563
123,801.0253955760717,-695.8892200731275,586.9421842495092
124,850.2522426650975,-699.0651016874765,562.2982234339064
125,834.4647711007949,-699.6977921100801,569.8377219666844
126,833.9978554108336,-699.5600609030047,573.5423690903431
127,833.6088225363436,-699.3086334765901,577.2293846596735
128,833.2679519938437,-698.8894041359546,580.9240785879942
129,832.6523369947926,-697.5001071206568,588.2619432300223
130,832.380993054159,-696.4833743127605,591.8461197789297
131,804.779586762086,-696.9733983347568,583.5223776485482
132,808.9043072051686,-697.3928197418741,583.2473156984096
133,813.0167283728148,-697.7103621184199,583.2546163917916
134,821.1457762663648,-698.1148692623809,583.6824109290033
135,844.4497483966477,-698.2694651810141,585.5295503871931
136,825.13553602495,-698.223535553805,583.9805080685123
137,829.0722289750803,-698.2783737809739,584.2882848561075
138,832.9490857198008,-698.2826852414028,584.6092556507442
139,836.7933297836252,-698.3431380896418,584.9412924290777
140,840.624623473611,-698.330236319051,585.2396372509698
142,810.5807320407833,-699.1585104020705,557.3737848813438
143,843.8839923713917,-698.9435583161513,556.8061850900576
144,791.4171871680131,-695.7661556747051,582.4403249684922
145,864.6966611507231,-697.4305855486207,585.7831675265712
146,851.0914393350464,-696.7869497915484,593.2934870646089
147,786.1644463240465,-696.6315866774358,573.5212682415505
148,790.7110484341457,-694.141752214981,589.0017493932008
149,806.0968446324998,-699.0607378301088,564.0073819639531
150,863.6016652449914,-699.622725940299,590.2740414801601
151,859.0489830760495,-700.0865371029215,589.6790987097478
152,866.9031028799758,-696.7550041703867,589.5421606574575
153,798.1303175812618,-702.0564675973633,585.3056691818156
154,875.3624172257827,-695.6171308913484,592.2733569957352
155,801.5579825792619,-698.6700341397932,556.228964455094
156,815.9605293601203,-701.312312446975,552.7346880311945
157,805.0454777036241,-698.9552115560398,558.45171590574
973,782.8855,-694.735,582.0371
975,800.4202,-700.953,584.2079
977,785.7248,-694.928,583.0035
979,798.1137,-696.613,582.2395
981,800.8701,-698.447,570.6105
994,795.237,-696.019,583.6
1001,800.4918,-696.446,584.337
1010,815.7289,-698.981,552.7905
1012,810.5706,-698.798,552.0668
1013,801.7877,-698.831,564.5796
1014,804.9651,-698.935,567.5918
1018,797.6787,-698.396,567.5846
