N,X,Y,Z
73038238,835.4278,-699.647,572.5842
73038239,839.6982,-699.582,573.0964
73038240,839.7731,-699.682,569.3998
73038241,835.5887,-699.752,568.8816
73038242,844.0301,-699.471,573.603
73038243,844.0124,-699.57,569.822
73038244,830.9286,-699.43,575.7872
73038245,835.241,-699.418,576.2865
73038246,831.1911,-699.668,572.072
73038247,830.6715,-699.067,579.4846
73038248,835.0371,-699.065,579.9777
73038249,814.7437,-699.491,566.1024
73038250,814.1081,-699.338,569.7501
73038251,818.4235,-699.479,570.4413
73038252,818.9676,-699.623,566.7513
73038253,822.7001,-699.583,571.0291
73038254,823.1499,-699.715,567.3127
73038255,827.2915,-699.767,567.8291
73038256,826.9489,-699.646,571.5574
73038257,831.4575,-699.78,568.3566
73038258,813.5163,-699.049,573.5264
73038259,812.9338,-698.611,577.4205
73038260,817.4227,-698.784,578.0469
73038261,817.9094,-699.203,574.2098
73038262,821.8734,-698.92,578.5801
73038263,822.2741,-699.319,574.7861
73038264,839.422,-699.016,580.4743
73038265,839.5762,-699.36,576.791
73038266,830.4289,-698.585,583.1291
73038267,826.2869,-699.016,579.0472
73038268,825.9892,-698.503,582.7995
73038269,826.6104,-699.396,575.2981
73038270,843.7047,-698.46,584.6125
73038271,843.8468,-698.918,580.9622
73038272,839.2389,-698.546,584.1509
73038273,843.9548,-699.254,577.3017
73038274,848.3187,-698.77,581.4465
73038275,848.3764,-699.096,577.8537
73038276,824.1977,-699.608,560.0043
73038277,825.1473,-699.386,556.5274
73038278,820.8487,-699.327,555.9836
73038279,820.1672,-699.542,559.5576
73038280,839.806,-699.664,565.7803
73038281,835.7067,-699.735,565.186
73038282,839.0231,-697.949,587.8342
73038283,834.583,-697.983,587.3297
73038284,834.2187,-697.162,592.1168
73038285,838.706,-697.076,592.4302
73038286,830.2216,-698.005,586.6247
73038287,834.8197,-698.588,583.6534
73038288,834.1567,-701.992,554.8453
73038289,831.6043,-702.125,554.4789
73038290,833.8472,-699.124,554.9069
73038291,836.9413,-701.842,555.2451
73038292,837.1436,-699.08,555.3754
73038293,833.8893,-702.257,556.8743
73038294,864.2621,-696.759,590.8078
73038295,867.8748,-696.873,588.5967
73038296,864.6242,-697.454,586.0448
73038297,861.5756,-697.567,586.6576
73038298,873.0221,-696.631,587.303
73038299,870.5734,-696.701,588.3364
73038300,871.7444,-695.512,594.6779
73038301,876.8032,-695.089,594.5269
73038302,863.3402,-698.346,577.1488
73038303,865.3205,-698.236,576.1771
73038304,863.5592,-698.441,574.0859
73038305,809.7422,-699.161,568.8719
73038306,810.4864,-699.321,565.3119
73038307,852.885,-698.131,585.4915
73038308,857.8079,-697.876,585.8663
73038309,857.3949,-698.357,581.9783
73038310,852.8213,-698.575,581.8767
73038311,853.0762,-699.179,570.8358
73038312,857.0218,-698.932,572.4749
73038313,857.8887,-698.875,568.8742
73038314,853.6135,-699.043,565.1581
73038315,812.3706,-698.016,581.3791
73038316,816.9698,-698.218,581.9392
73038317,811.8826,-697.265,585.3847
73038318,806.9866,-696.99,584.7384
73038319,806.7394,-695.742,590.1666
73038320,811.5014,-696.095,590.506
73038321,807.686,-697.774,580.721
73038322,843.5349,-699.234,559.6409
73038323,846.6928,-699.055,559.2743
73038324,843.8773,-698.964,556.8235
73038325,869.2287,-697.03,586.7282
73038326,815.7933,-698.938,552.3464
73038327,821.4779,-698.966,552.1481
73038328,822.2029,-698.398,547.8014
73038329,815.3558,-698.189,546.4448
73038330,865.2149,-697.96,580.8849
73038331,867.2241,-697.946,578.8537
73038332,846.9141,-699.27,562.4069
73038333,843.5596,-699.429,562.6456
73038334,848.4899,-699.305,574.2271
73038335,848.4202,-699.406,570.2004
73038336,797.1153,-698.547,561.234
73038337,843.8661,-699.548,566.0779
73038338,800.3218,-696.338,584.7706
73038339,802.9595,-697.48,580.0469
73038340,860.9246,-698.299,580.3859
73038341,797.0566,-698.13,570.5188
73038342,800.8701,-698.446,570.6105
73038343,816.6188,-699.255,555.7949
73038344,867.0246,-697.579,583.513
73038345,808.4313,-698.403,576.6863
73038346,804.0131,-698.163,575.8981
73038347,799.8542,-697.881,575.2913
73038348,798.3247,-696.87,580.9742
73038349,860.9842,-697.026,590.3332
73038350,857.9801,-697.245,589.8988
73038351,871.1883,-697.118,584.6172
73038352,813.2139,-698.854,551.9842
73038353,812.6672,-699.161,555.9636
73038354,809.12,-698.867,572.6733
73038355,833.3821,-699.427,558.3219
73038356,856.1604,-698.735,578.2544
73038357,860.2662,-698.52,577.8684
73038358,852.7841,-697.57,589.1191
73038359,852.3597,-696.759,593.3822
73038360,856.8614,-696.562,593.6928
73038361,815.4057,-699.522,562.5589
73038362,819.5452,-699.642,563.1289
73038363,816.0611,-699.44,559.1275
73038364,802.4076,-698.719,555.2725
73038365,800.037,-698.701,557.9445
73038366,803.2627,-698.936,559.7349
73038367,843.2169,-696.99,592.7452
73038368,843.5165,-697.88,588.2536
73038369,802.054,-695.34,589.8304
73038370,811.278,-699.362,561.8405
73038371,835.1352,-699.643,561.8612
73038372,839.866,-699.543,562.3833
73038373,806.1674,-699.109,564.3894
73038374,807.1187,-699.16,560.8287
73038375,804.9651,-698.935,567.5918
73038376,848.2373,-698.323,585.0595
73038377,798.7847,-704.789,583.8556
73038378,800.8086,-704.576,584.15
73038379,860.8419,-698.681,571.4869
73038380,860.1127,-698.651,575.4363
73038381,841.6878,-698.851,554.8708
73038382,840.7513,-699.104,556.8722
73038383,849.5601,-699.089,561.7047
73038384,833.9299,-698.524,550.1396
73038385,839.5637,-698.708,552.964
73038386,848.1422,-699.37,565.9681
73038387,853.221,-699.048,575.4548
73038388,823.6311,-699.722,563.636
73038389,832.1249,-699.656,561.433
73038390,827.9275,-699.627,560.8377
73038391,796.6654,-705.011,583.5473
73038392,812.0259,-707.896,551.9425
73038393,814.1393,-707.675,552.25
73038394,862.0426,-705.672,589.7826
73038395,864.0443,-705.463,590.0738
73038396,810.6267,-698.755,551.6215
73038397,804.8188,-698.672,571.5382
73038398,812.7772,-698.115,546.1383
73038399,809.1247,-698.939,554.2343
73038400,807.8437,-699.082,557.335
73038401,812.0954,-699.299,558.568
73038402,816.575,-697.501,585.8716
73038403,816.1999,-696.389,590.8395
73038404,805.2121,-698.62,552.1082
73038405,825.7278,-697.854,586.5753
73038406,825.4664,-696.843,591.4867
73038407,830.0485,-697.254,590.3783
73038408,836.665,-699.39,558.5873
73038409,821.1766,-697.695,586.2767
73038410,821.504,-698.38,582.4098
73038411,852.7089,-698.889,578.4472
73038412,856.5851,-698.871,575.4332
73038413,840.2267,-699.345,559.4233
73038414,831.7513,-699.767,564.6415
73038415,867.8112,-695.849,594.4265
73038416,864.1173,-696.127,594.1837
73038417,804.1884,-706.675,567.2154
73038418,805.2187,-703.599,567.4768
73038419,801.9314,-704.248,567.494
73038420,802.1762,-706.529,567.4548
73038421,798.4591,-703.245,567.5384
73038422,799.95,-706.357,567.6493
73038423,802.4811,-706.626,565.4291
73038424,802.3072,-703.73,564.5381
73038425,859.4765,-706.468,575.2967
73038426,860.6234,-703.832,575.3409
73038427,857.1373,-704.017,575.3449
73038428,857.4141,-706.597,575.3006
73038429,801.5122,-703.655,569.9485
73038430,801.874,-706.399,569.4391
73038431,856.7345,-703.894,578.0251
73038432,857.1174,-706.518,577.2834
73038433,830.9819,-699.143,554.5005
73038434,832.6587,-708.162,554.8653
73038435,834.8138,-707.936,555.1788
73038436,836.8088,-707.727,555.469
73038437,854.0988,-704.532,575.4018
73038438,855.3666,-706.709,575.3557
73038439,816.176,-707.461,552.5462
73038440,857.7152,-706.638,573.2602
73038441,857.5677,-704.08,572.4312
73038442,859.9011,-705.897,589.4711
73038443,808.7867,-698.32,548.2357
73038444,826.1326,-699.028,552.8451
73038445,826.9299,-698.485,548.7416
73038446,831.6373,-698.523,549.681
73038447,829.3966,-699.429,557.3682
73038448,827.6141,-699.762,564.0948
73038449,820.8373,-696.616,591.1634
73038450,848.0806,-697.758,588.6637
73038451,847.7722,-696.903,593.0632
73038452,869.2521,-697.56,581.795
73038453,860.5555,-696.358,593.9447
