N,X,Y,Z
1,845.1953015832449,-697.6353913058736,589.252127172525
2,858.7333185328167,-697.6997502617432,586.3182598639277
3,778.3890091367666,-694.0023305475811,582.2187658987965
4,812.4753034049729,-701.7694313731292,553.3994535504276
5,776.3755,-693.151,584.473
6,799.7098051785431,-697.365618847551,578.4255933862909
7,821.9319131525398,-698.7124032679585,579.9003272634736
8,803.7453996043125,-697.7066508573673,578.5738663938652
9,861.4063985718823,-696.2871312298334,594.000045362525
10,852.8314471569145,-698.8126776193028,578.6684219306537
11,825.4626937377557,-698.792503177866,580.2625871915955
12,844.9169767134625,-696.9356635863735,592.8642593475994
13,831.8895575964198,-703.5275141999997,561.2741731129079
14,823.370756104735,-699.6447256565382,568.3453349452038
15,831.8543828053479,-699.6552341299277,561.394643958198
16,813.9437611217808,-696.241362879605,590.679257146253
17,873.5162679784693,-696.3799412089612,588.4317002516132
18,814.1765497560859,-697.0893912874016,586.9086223769206
19,789.9044199365004,-695.2398198248306,583.9308373864088
20,814.7292391309853,-698.4307323216859,579.2269494839837
21,800.4552227527063,-698.7484253289496,584.2710485666813
22,811.3060780712236,-698.7183092937988,574.9701582938175
23,785.0551816610995,-695.6056761432685,579.0249968487756
24,862.317775368189,-697.919141818047,582.7998221553656
25,846.1113895516269,-699.0745968203724,578.3309308424916
26,815.4866929716533,-699.2501306490772,571.163798810491
27,839.4893148557308,-699.2068348209525,578.1548587375763
28,862.4972241879734,-698.5136574842894,573.205802978105
29,850.7269238938175,-699.2682770079572,571.441059255932
30,816.2551179249245,-699.4526003322402,567.1678210054713
31,852.0719751159323,-699.1903603932857,568.4706061335733
32,817.0795640478906,-699.5217847585659,563.4226070853657
33,854.1829850520033,-699.0929152260339,571.2496745138602
34,867.1765406058005,-697.5054866302769,583.7406612616162
35,781.0840076397589,-693.7793126748178,584.8979587278765
36,860.4843227818784,-702.4208811932508,575.3668920437573
37,824.8057119817212,-697.4848504452466,587.7292610377879
38,856.5191866015266,-702.2372278938703,578.3115201259772
39,848.2412133055794,-696.8710834416476,593.0953695468166
40,857.4211821641921,-702.6976077104124,572.4429632778672
42,853.7885780518296,-702.5931501224292,575.4205232421208
43,849.9497303994227,-699.1937728657851,574.9300016212138
44,840.1062653232493,-699.3955773785291,561.0349979312091
45,812.7967251788383,-698.2483899045358,547.264883921734
46,817.9035225735347,-699.4621563083628,559.904227613233
47,846.3640497940166,-699.3416707832527,574.3010623085482
48,832.0153332500407,-707.3877042003694,561.1669483839983
49,856.9789046556408,-698.8927471593412,568.0977143966753
50,806.3249352960813,-698.5162025436101,550.9795746037081
51,855.4429855949522,-697.8539027611897,586.1154697087197
52,802.186140849772,-702.5884545936465,564.5477880679915
53,808.249045473226,-699.024251131837,568.3153230878402
54,801.2596253586223,-702.0348035557932,570.5177330704032
55,796.5076715177361,-698.4476573427726,561.9159105546521
56,798.2706606973128,-702.0750579035605,567.549465137336
57,822.3366517800699,-699.1710800492333,576.0654845812967
58,828.0096371967736,-696.3853395647405,591.5139721848169
59,836.5515424583432,-701.7134207192155,555.6496674903236
60,812.6221469272564,-699.315313022081,566.2946234783442
61,798.9652927931248,-704.769454526453,583.8818283258646
62,867.6166665177496,-701.2109528484244,583.7374201385318
63,793.1363785580073,-695.1620368968157,586.070382851902
64,852.4593640979509,-698.4519960412293,582.320813915985
65,805.1397520076455,-702.1455516748133,567.512613070236
66,859.610433890737,-698.7481881286651,570.4357341378465
67,813.6246902374806,-699.3949619826672,562.5816789194212
68,822.8154577209119,-699.4767545677154,572.2019540119649
69,868.0504793746724,-704.7613498179414,583.7513055715705
70,846.8637517685727,-699.2868516548505,563.6153874437132
71,817.4949521254805,-696.4326600868839,590.9306755226761
72,836.813145140915,-699.3806061094052,558.8241636635213
73,817.7450516107353,-697.2743611795593,587.1813374584508
74,845.4466954116466,-699.4418977663139,566.351937393113
75,818.0288489712058,-697.9945578407817,583.3893485805185
76,818.3536402781709,-698.589911758769,579.5492869960777
77,818.7366705447267,-699.0585260007799,575.6524408728988
78,816.6592347798479,-698.2577949996264,546.958103431422
79,819.2145405543196,-699.3815223858654,571.7097252198316
80,848.8272316497081,-698.1294099231577,585.8074899892168
81,819.8418646041341,-699.5630584104266,567.8169457486547
82,820.4187751760111,-698.3435420126631,547.4642088756949
83,820.538555249594,-699.6214862481625,564.0587758316973
84,799.8634427896785,-695.1218697798511,589.671448612858
85,843.5214239021234,-699.4917070159898,572.291547929074
86,797.6583868137341,-698.1679351202018,570.4788912018073
87,865.0503830625436,-698.2168523438551,576.14904573109
88,862.0718286375702,-697.4684820238982,586.7214682378619
89,821.2835253998118,-699.55269803574,560.4903552556874
90,788.0824713823065,-696.3174318536448,577.10026434286
91,814.4418612355252,-697.8226630964209,583.0968918408602
92,834.5945121752554,-699.7262471876819,566.199996739349
93,848.5276395015286,-697.553493871676,589.4441675199201
94,832.9104441197857,-701.7178950723264,555.1336218142785
95,814.015208855524,-704.8172470040627,550.9050092346799
96,855.1688922461876,-697.3286641597914,589.6843947891982
97,795.5674983598745,-698.8826961248316,583.6626628212957
98,796.9117289577136,-695.4963599624313,586.6219425979459
99,785.3889443149766,-694.1890855952541,585.76760998933
100,829.4590451837896,-699.4407010716992,557.6712328030105
101,842.377089077055,-699.5156799520572,565.0383120815258
102,831.2316052006555,-698.5132928945739,549.6341582162831
103,841.3579826345358,-699.6079002571173,568.2992592138777
104,861.5320743673848,-699.6665573232226,590.0023930846576
105,791.927387926948,-696.5034545191093,578.719549143299
106,799.0320565479258,-698.6264766314379,563.6117470303872
107,816.3453935630267,-698.643722910726,550.0608356747857
108,813.189665154037,-698.6023997311229,550.0620433493436
109,871.0327203766577,-696.2529995334611,590.6925091102804
110,818.6967571498409,-699.3042787129667,556.6207507882751
111,794.8168443631969,-697.9871005762626,569.2832067971675
112,787.5134658129939,-696.9608589531065,572.0103442894241
113,839.2155941538563,-699.1131650173877,556.8345315171929
114,839.9014272234716,-699.4458538639402,574.7926378943631
115,829.8552160563709,-699.5507067998824,573.175732439302
116,826.3535481370548,-699.5334216837318,572.6785024609829
117,867.5183386822264,-696.3517867706119,591.6001993978513
118,823.5062469458472,-698.8067553118678,551.1392012220948
119,824.0724084828576,-698.4251344879783,548.1742528535547
120,862.8681208703402,-698.2894219495859,577.9278945454455
121,811.3943171006612,-701.615993237129,552.0767305665736
122,812.6693978408715,-701.4770678701667,552.2625847811563
123,799.9880300665891,-695.7673526979939,586.9644139464602
124,851.6407590561873,-699.0455723875601,563.4859800666525
125,833.8906015995382,-699.6886028216118,570.0243029002446
126,833.2981838601049,-699.5414766312462,573.708179491532
127,832.8040730069933,-699.2794113712108,577.3545547599156
128,832.383332955705,-698.8564129683048,580.9949569629542
129,831.7017663685324,-697.4697485067585,588.2296057634746
130,831.4190463938329,-696.4583009712154,591.7677777908958
131,803.8157660202751,-697.10689349285,582.2997503986027
132,807.266887401907,-697.360944591834,582.5781343460213
133,791.0863089235881,-695.8648865172006,581.5410179888265
134,821.5864907744156,-698.1288775086185,583.6983372738015
135,845.4929132748164,-698.2247580952042,585.6332412429098
136,825.1066839058369,-698.214252017313,584.0110722781682
137,828.5833703187059,-698.2525168268453,584.3182213750264
138,832.0197372171999,-698.2619041019236,584.6273273657314
139,838.7936979835893,-698.3108832674618,585.2147874285805
140,842.1472966925262,-698.2842610452418,585.4454481989326
141,815.0596681989322,-698.9087263185868,575.2625290321859
142,811.2254078481175,-699.1952719279572,558.0688824076457
143,846.2260546957424,-699.0074086325981,558.8382658046381
145,864.7679407827729,-697.4659730409358,585.4210221708001
146,854.8579348131221,-696.6332797327299,593.5535242381898
147,785.213583627749,-696.3483127866526,574.5852205536771
149,805.3842207278069,-699.0234504758486,563.8758094543875
150,863.5993725051499,-699.4991808507518,590.2728561677368
151,859.0267252853358,-699.9694526734442,589.6724220503672
152,866.2702437562474,-696.9432047804725,588.4999014238556
153,798.1303175812619,-702.0564675973633,585.3056691818156
154,874.7186142305585,-695.8873192439315,590.920179813963
155,801.2215083896218,-698.6629761932102,556.6080813554094
156,815.9605293601203,-701.312312446975,552.7346880311945
157,804.1847373724281,-698.9119718189806,558.8169769866449
158,809.1321557293866,-699.1823036176371,565.0001750768944
159,781.4282645412629,-692.9481144476418,588.3034604715633
160,810.2400494923359,-699.2385885107406,561.5366851968873
161,800.8221132395776,-696.9117812909078,581.9670325245739
162,793.0288047539525,-697.5259446824858,572.2398563676783
163,826.6587168419898,-699.1768594678097,554.6183630527071
164,796.2322908333209,-697.208659747052,577.057456395443
165,830.9895492406343,-698.8372351004176,552.1659153544152
166,822.886349923903,-699.1298578254125,554.1313200302953
167,851.5544617969678,-696.7672751320237,593.3254331073102
168,851.8487562675995,-697.4447916069671,589.6050530417826
169,861.4036017018063,-697.0635038910913,589.9371536477835
170,858.8982555762973,-698.0945961380355,582.9045863922325
172,855.7251363353915,-698.3006092597968,582.4699110628552
173,852.1437736731605,-697.9987302638821,585.9657053164995
174,843.7145479840934,-699.3074818252001,561.6354616931586
175,798.0965428487904,-698.7992192520132,583.932734277926
176,798.2346105296357,-698.9546459139392,583.0953800601837
177,811.4505926042398,-699.0874693385402,570.5136933175587
178,807.6279281359568,-698.4712088294541,575.019340741375
179,841.7301229848597,-699.1632497475781,558.692077167115
180,833.9348100614344,-701.6965091810258,556.1578820580828
181,858.1486672548481,-696.4745818142549,593.7791878855462
182,839.0015088959096,-699.5787283023061,563.8654968411261
183,838.0565220131775,-699.6739430370841,567.2852359449295
184,837.2740051719998,-699.6401988027169,570.7794365979122
185,836.6589371013421,-699.5045572948793,574.2663711528597
186,836.1791048688077,-699.2552245869888,577.7823344273828
187,835.7753245178403,-698.8455635015007,581.3440409995311
188,835.4206461849957,-698.2936728914334,584.9355653157211
189,835.1047688881476,-697.5670464882473,588.5274185267739
190,834.8234965911403,-696.6535407359073,592.0984419588958
191,811.0733709782486,-698.2283069445218,578.9637742185532
192,810.8415559519655,-697.6089992837926,582.8284445736145
193,810.5861691455124,-696.8609696707094,586.6419193681537
194,810.3725297946445,-696.0031530415012,590.4253103390444
195,819.2985380614975,-699.0504078861115,553.5275673913726
196,795.3938674770147,-696.6138463545043,580.4047689123996
197,793.0044841065845,-697.0569483774167,575.8377969899964
198,807.7547260428767,-698.7927214915272,571.5368489530922
199,840.85867374763,-698.7918438321633,554.2683282005767
200,790.0914019510617,-696.9571128639849,574.2700624279099
201,789.8026697649074,-697.4785654277742,569.445226212734
202,834.0533913974632,-701.6353662009586,555.2985145895444
973,782.8855,-694.735,582.0371
975,800.4202,-700.953,584.2079
977,785.7248,-694.928,583.0035
979,798.1137,-696.613,582.2395
981,800.8701,-698.447,570.6105
994,795.237,-696.019,583.6
1001,800.4918,-696.446,584.337
1010,815.7289,-698.981,552.7905
1012,810.5706,-698.798,552.0668
1013,801.7877,-698.831,564.5796
1014,804.9651,-698.935,567.5918
1018,797.6787,-698.396,567.5846
1020,869.4110850979374,-700.9475509932735,586.3239901499845
3858,869.2287,-697.03,586.7282
4803,863.5511,-696.898,590.2479
5064,858.5166,-697.286,589.5194
12505,865.2149,-697.96,580.8849
12935,860.1127,-698.651,575.4363
12937,857.0219,-698.932,572.4749
12941,853.221,-699.048,575.4548
12981,856.1382,-698.728,578.4023
15717,863.6453,-701.974,590.2966
15721,827.9346204855763,-703.6768088609267,560.7074594498345
15729,833.5397,-699.349,557.1828
15730,835.4075,-699.628,561.9003
15754,836.3511,-699.14,555.7157
15759,834.2838,-703.77,555.2526
15802,831.218,-699.189,554.987
16963,812.0259,-707.896,551.9425
16980,812.1583,-705.685,549.4052
18224,816.5651,-707.42,552.6029
18227,802.6181,-706.662,564.5133
18328,805.3138,-705.345,567.4337
18455,801.6024,-705.192,570.4361
18503,802.1762,-706.529,567.4548
18575,798.7334,-704.951,567.522
18621,800.1969,-702.534,586.7571
18623,800.8086,-704.576,584.15
18669,797.3498,-704.939,583.6468
18744,784.3659,-697.317,581.801
18776,782.9050181181982,-695.6413735284151,577.1680970285768
18829,792.0548107053911,-697.8934890098986,566.9189973260002
18924,789.0925987676831,-693.9424503940396,588.8810271722502
18937,792.860874368388,-694.3869732732362,589.1602939436495
18990,780.5817738690047,-694.8445841914898,579.766355312735
18999,778.0766,-692.478,588.0466
19000,785.2618811974396,-693.4618625069245,588.594271144292
19002,824.5672539025949,-696.4831676487606,591.3999303711241
