N,X,Y,Z
1,845.3388428011634,-697.6228793508435,589.3076088306877
2,858.8873046754335,-697.6753252902463,586.4401937874336
3,778.3893001163391,-694.0023757221354,582.2184424337537
4,812.4753034049729,-701.7694313731292,553.3994535504276
5,776.3755,-693.151,584.473
6,799.7322220178297,-697.3580787555136,578.4865669163041
7,821.7229152900754,-698.6754057464157,580.0792024349354
8,803.7635359763656,-697.6803416593134,578.7449366740315
9,861.417285977597,-696.2860083279274,594.0007266172245
10,852.8761643458057,-698.8077606771853,578.6993720526758
11,825.2994646700309,-698.7692781930936,580.3751008034212
12,845.0721716119116,-696.9325936550147,592.8750510940797
13,831.7891292119219,-703.5269121983413,561.2599246469919
14,823.1221790353358,-699.636336744053,568.3251193873012
15,831.5047931781905,-699.655056088597,561.344984635255
16,813.8588600892849,-696.2356987583753,590.6732198858151
17,873.1652924036263,-696.4675970861614,587.9237962571171
18,814.0749720869344,-697.0576854836673,587.0158138226438
19,789.9045365905205,-695.239583297737,583.9319202590882
20,814.5469398157184,-698.3499394781419,579.676118086963
21,800.4552227527063,-698.7484253289496,584.2710485666813
22,811.2710038561729,-698.6123473472217,575.8352268955036
23,785.0575419012456,-695.6061617121966,579.0238320037191
24,862.8848034924627,-697.8505583316606,583.0905127253636
25,846.154558765144,-699.0686952882836,578.3742209167397
26,815.3706057640204,-699.3019670368952,569.6989815014099
27,839.4878406704495,-699.2017627493939,578.198752786815
28,862.475059788065,-698.5115985123839,573.2058375317021
29,850.7352885044015,-699.2667579518488,571.4499699275825
30,816.2524274934211,-699.4583953041631,566.5612959841158
31,852.0753284634532,-699.1891375718704,568.4751157739469
32,817.133385667724,-699.5177918248447,563.2046077733962
34,867.0972277440001,-697.5238634705465,583.6251974005971
35,781.0840379159434,-693.7793235482483,584.8978863180475
36,860.4843227818784,-702.4208811932508,575.3668920437573
37,824.7158010151737,-697.4701803737609,587.7733738619896
38,856.5191866015266,-702.2372278938703,578.3115201259772
39,848.4569921787286,-696.8643199100633,593.1103525605616
40,857.4211821641921,-702.6976077104124,572.4429632778672
41,836.5063254264038,-704.5135578693869,555.5415705342083
42,853.7885780518296,-702.5931501224292,575.4205232421208
43,849.967771171286,-699.1912588027091,574.9486857685545
44,840.0827908481144,-699.394647046234,561.0232034718235
45,812.7721353113934,-698.2691498599544,547.4779161698742
46,817.9929771846948,-699.4604705224015,559.889927228874
