N,X,Y,Z
1,845.3527403957576,-697.6769538470329,589.1399397957365
2,858.7157814157379,-697.7656939356959,586.0291372207515
3,779.0052423951295,-694.262879748824,581.5288589100812
4,812.4753034049729,-701.7694313731292,553.3994535504276
5,776.3755,-693.151,584.473
6,801.001423432497,-697.1486303546839,580.779590671324
7,821.4576065339306,-698.6712162670606,580.1076468545316
8,804.9210219103818,-697.6119552094567,579.9992596843285
9,858.3405237015718,-696.4705966840834,593.792799400716
10,853.0171448348666,-698.8688444623039,578.2750764608337
11,825.4816031073962,-698.7831633395496,580.3790782929972
12,845.1619168068494,-696.947987925954,592.8808693691492
13,831.9056627483453,-703.564316310243,561.2752688982171
14,822.9259246239774,-699.6428989511356,568.5122107387583
15,831.8855725801999,-699.6553558041677,561.3990710720237
16,812.5456258887441,-696.1574598160242,590.5800464677624
17,874.6728382987985,-696.0078244655987,590.3752029421568
18,812.7491609631579,-696.9622117629883,587.0623495656869
19,796.1272714455785,-696.8992179037012,579.2681657645742
20,813.2689552091587,-698.289456325294,579.7406662811293
21,871.335326199002,-696.2347089039823,590.7421929403345
22,813.6324796994691,-698.787738929551,575.8696022670256
23,786.987699169719,-695.7597387028679,579.7423423482671
24,862.1862759984734,-698.0011855435723,582.2618754727728
25,845.4266355317006,-699.1609649216813,577.7816815476173
26,814.1462793046335,-699.1559795617819,571.8834988292888
27,837.6189324901732,-699.2812261799402,577.6500964727751
28,862.3570604365219,-698.5340089850915,573.0210760953282
29,850.0570364431952,-699.3186250986039,570.8218924325713
30,814.8848304437379,-699.3999799354802,567.8385101836614
31,851.3254627818563,-699.2250008616155,567.627720476498
32,815.9776656384219,-699.5198059886256,563.7378508555282
33,853.8581398877024,-699.1166878042474,570.8588106963789
34,867.299846273741,-697.4769166289852,583.9201699589793
35,781.1387750966101,-693.9536321119275,584.2740080237924
36,860.4843227818784,-702.4208811932508,575.3668920437573
37,824.8976736864918,-697.4855662658096,587.7866213722219
38,856.5191866015266,-702.2372278938703,578.3115201259772
39,849.4550451159215,-696.8473843839963,593.1801412205942
40,857.4211821641921,-702.6976077104124,572.4429632778672
42,853.7885780518296,-702.5931501224292,575.4205232421208
43,849.5296726974831,-699.2443375981885,574.4698304608953
44,840.5561879800865,-699.2563223154602,559.0478572754087
45,811.6468234736784,-698.2254754136288,547.1688847436848
46,817.2634526371816,-699.4630872563445,559.754748005613
47,845.3004983287129,-699.4229658446046,573.5268415413415
48,832.0205923154764,-707.3876807100052,561.1676963029562
49,856.4504090225096,-698.9209701954458,567.630171797601
50,805.4324659131161,-698.5885315188792,551.8591589004687
52,802.186140849772,-702.5884545936465,564.5477880679915
53,809.7604315866816,-698.9345824813079,571.6821567069734
54,801.2596253586223,-702.0348035557932,570.5177330704032
55,796.7845385465522,-698.4793005444184,561.6047430032528
56,798.2706606973128,-702.0750579035605,567.549465137336
57,821.849277449458,-699.1399590404349,576.3048800624371
58,828.7434578848537,-696.3510258298892,591.5255746707163
59,853.8467002831666,-696.685193704573,593.4843318952711
60,810.4366133349938,-699.1984639739231,567.5637000369442
61,854.210240258824,-697.9966579006518,585.7052227740007
62,867.6450988911375,-701.2036050728626,583.7789410926888
63,793.6617115089826,-695.2199421275237,586.132272808803
64,854.3275693205494,-698.4863868912818,581.7212669043549
65,805.1397520076455,-702.1455516748133,567.512613070236
66,859.3811436778133,-698.7663165726094,570.2185104266676
67,811.9296839555413,-699.3746752948786,563.20368313654
68,822.3368312669402,-699.4611124842811,572.4363435362865
69,868.0600084929486,-704.759238420393,583.7651618448509
70,844.8134247563668,-699.2915173809623,561.8023213998318
71,816.5707826145766,-696.4010959942266,590.8657201320316
72,836.3805348614881,-699.3846700559039,558.5089374097454
73,816.7979793179563,-697.2029298528612,587.2745374570595
