M,type,N1,N2,N3,N4
130,QUAD,84,123,98,19027.0
131,QUAD,19826,115,116,19817.0
132,TRIA,99,19000,18924,
133,QUAD,19811,115,126,125.0
134,QUAD,70,44,101,74.0
135,QUAD,74,101,103,19804.0
136,QUAD,103,92,125,19846.0
137,QUAD,114,19850,85,19846.0
138,QUAD,80,93,113,61.0
139,QUAD,19256,1018,106,55.0
140,TRIA,55,106,19055,
141,QUAD,1010,107,108,19588.0
142,TRIA,107,1010,19492,
143,TRIA,1012,19588,108,
144,QUAD,21,19430,3858,109.0
145,QUAD,96,111,18829,112.0
146,TRIA,88,3858,34,
147,QUAD,111,1018,19256,18829.0
148,QUAD,19846,125,126,114.0
149,QUAD,114,126,127,27.0
150,QUAD,27,127,128,19834.0
151,QUAD,19834,128,138,139.0
152,QUAD,19497,129,130,19423.0
153,QUAD,19808,132,131,19787.0
154,QUAD,18,133,132,19808.0
155,QUAD,73,75,133,18.0
156,QUAD,37,136,134,19819.0
157,QUAD,19497,139,138,129.0
158,QUAD,19496,137,136,37.0
159,QUAD,129,138,137,19496.0
39196,TRIA,18744,973,977,
39197,TRIA,19484,975,18623,
39198,QUAD,19485,97,19634,19484.0
39199,QUAD,18575,56,19646,18503.0
39203,TRIA,979,19634,19484,
39206,TRIA,18621,975,19484,
39208,QUAD,19485,19484,18623,18669.0
39209,QUAD,19484,19634,1001,975.0
39210,TRIA,975,18621,18623,
39211,QUAD,19646,54,18455,18503.0
39214,QUAD,981,54,19646,19582.0
39218,QUAD,18227,52,19646,18503.0
39219,QUAD,52,1013,19582,19646.0
39221,QUAD,19646,65,18328,18503.0
39223,QUAD,1014,65,19646,19582.0
39225,QUAD,19065,142,19508,19494.0
39228,TRIA,19487,16980,16963,
39231,QUAD,19486,19487,16963,18224.0
39232,QUAD,122,141,1010,19588.0
39234,QUAD,19506,118,19491,19503.0
39253,TRIA,94,15802,19517,
39254,TRIA,19517,15729,15759,
39256,QUAD,15,15730,19467,13.0
39260,QUAD,19469,19472,15759,19480.0
39261,QUAD,15759,19517,15754,19480.0
39267,QUAD,106,1013,19494,19055.0
39271,QUAD,1012,19062,50,19654.0
39273,QUAD,19062,1012,108,45.0
39283,QUAD,19654,19483,19588,1012.0
39289,QUAD,19508,19654,50,19057.0
39291,QUAD,112,18776,90,96.0
39295,QUAD,19483,19681,1010,19588.0
39300,QUAD,19508,142,19483,19654.0
39304,QUAD,23,18990,973,977.0
39307,QUAD,1018,86,981,19582.0
39310,QUAD,105,90,23,19672.0
39316,TRIA,1013,19582,1014,
39324,TRIA,111,86,1018,
39337,QUAD,67,32,46,19594.0
39341,QUAD,19594,19681,19483,142.0
39343,QUAD,19492,1010,19681,110.0
39350,QUAD,19672,23,977,19707.0
39360,QUAD,46,110,19681,19594.0
39362,QUAD,19715,19503,19491,89.0
39371,TRIA,19,19734,19704,
39375,QUAD,977,99,18924,19707.0
39376,QUAD,15802,91,19034,19506.0
39384,QUAD,53,60,1014,19723.0
39390,QUAD,30,32,67,60.0
39396,QUAD,18937,63,19707,18924.0
39404,QUAD,981,19734,19747,19723.0
39410,QUAD,6,979,19634,1001.0
39411,QUAD,19503,100,15802,19506.0
39416,QUAD,19481,19715,19724,19778.0
39417,QUAD,123,1001,19634,98.0
39425,QUAD,19773,53,19723,19747.0
39435,QUAD,19724,14,19799,19778.0
39440,QUAD,15,15729,100,19481.0
39442,QUAD,19747,8,19770,19773.0
39448,QUAD,53,19773,22,26.0
39458,QUAD,19787,131,1001,123.0
39463,QUAD,19817,116,68,57.0
39471,QUAD,19792,15,19481,19778.0
39473,QUAD,19770,20,22,19773.0
39481,QUAD,19778,19799,19811,19792.0
39485,QUAD,92,15730,15,19792.0
39486,QUAD,19817,57,7,11.0
39493,QUAD,20,19770,132,133.0
39501,QUAD,70,19475,19476,44.0
39502,QUAD,19787,19003,19004,19808.0
39504,QUAD,115,19811,19799,116.0
39507,QUAD,11,7,134,136.0
39508,QUAD,19811,125,92,19792.0
39514,QUAD,19808,19004,16,18.0
39516,QUAD,19804,85,47,19500.0
39522,QUAD,19824,19826,19817,11.0
39528,QUAD,19002,37,19819,19005.0
39531,QUAD,11,136,137,19824.0
39533,QUAD,128,19824,137,138.0
39545,QUAD,19846,85,19804,103.0
39548,QUAD,139,140,19844,19834.0
39549,QUAD,128,127,19826,19824.0
39550,QUAD,19512,31,19463,124.0
39554,QUAD,114,27,19864,19850.0
39563,QUAD,29,43,12941,33.0
39569,QUAD,19844,19864,27,19834.0
39575,QUAD,19282,19867,19497,19423.0
39586,QUAD,10,12941,43,19894.0
39589,QUAD,140,135,19879,19844.0
39596,QUAD,12,1,19867,19282.0
39600,QUAD,33,12941,19561,12937.0
39608,TRIA,12935,12937,19561,
39612,QUAD,19879,25,19864,19844.0
39618,QUAD,19905,12935,19561,12981.0
39629,QUAD,12937,12935,28,66.0
39650,QUAD,39,93,1,12.0
39676,QUAD,34,3858,19430,19437.0
39683,TRIA,21,17,19430,
39686,QUAD,19446,42,19560,19450.0
39690,QUAD,19560,38,19449,19450.0
39695,QUAD,19445,40,19560,19450.0
39696,QUAD,40,12937,19561,19560.0
39701,QUAD,19560,36,19452,19450.0
39704,QUAD,12935,36,19560,19561.0
39719,QUAD,1020,62,69,19459.0
39720,QUAD,19438,62,34,12505.0
