N,X,Y,Z
1,706.9631015598484,-862.9976179732979,924.4412556013783
2,705.6862899529704,-864.128797849083,922.1793700833349
3,654.1111,-855.483,883.8213
4,691.2294836600041,-855.106384434388,898.4428179302731
5,683.797,-862.303,889.7967
6,675.6179181440332,-857.8117557199116,915.1464942577425
7,688.146,-857.122,923.7857
8,632.6219753034161,-856.9027014839503,907.5960340901482
9,688.6992,-851.886,883.3627
10,676.7035776950274,-852.6094104479423,880.2093900626552
11,674.6701,-855.926,892.9414
12,645.0275756760807,-857.6413636570126,910.4642149614184
13,668.3246,-856.743,895.0576
14,628.2370202420841,-856.5586157930306,906.5167727509673
15,688.9751,-857.17,919.8886
16,671.7818046259367,-852.6367288281657,878.305414010603
17,692.1350210204128,-856.8274080695886,924.8027525906197
18,683.0809189297166,-857.364524684601,911.2574458436363
20,681.2742977561262,-862.4066134248928,888.9702975408
21,678.6734,-862.51,888.1193
22,717.5149331003478,-853.9091137586628,928.5266291230582
23,649.6641,-857.911,909.3361
24,702.7943889693398,-858.5863363123889,907.8873419043108
25,647.0247740562943,-857.61390587922,899.3525102779888
26,701.8566517404344,-858.9369079868362,910.6964063560546
27,648.6505,-857.69,914.1303
28,680.9508530023794,-858.661965427223,889.7514315514519
29,666.4252343379609,-857.3730339410897,899.1731092206666
30,703.6540203439993,-857.8654250981668,905.1493288097652
31,664.8074,-857.815,903.4557
32,699.6706580267002,-858.9257871454997,907.3519932185783
33,652.9971038927449,-857.8272337186725,915.1578399619032
34,693.5900564214969,-856.5441558193103,912.3224790722477
35,654.0298464469091,-858.0232065261218,910.4840822467629
36,641.6237387524519,-857.473207455897,909.6677012292172
37,686.1749794977064,-854.7577080873225,893.2224264565307
38,683.7223098250093,-858.606981294982,890.6454298423597
39,691.1498071246748,-856.3015477871426,906.5316434081934
40,623.9348060897454,-856.0649462176667,907.8340548086007
41,668.196,-851.727,873.993
42,678.2542692681317,-858.750216662471,888.8734964113526
43,663.688850986852,-858.0600811725668,907.9565879279882
44,634.8148689828697,-857.0730828059491,907.8928045120931
45,699.991,-856.11,926.8266
46,653.2896860534845,-861.1422996117748,891.0099021029255
