N,X,Y,Z
1,706.9631015598484,-862.9976179732979,924.4412556013783
2,705.6862899529704,-864.128797849083,922.1793700833349
3,654.1111,-855.483,883.8213
4,691.5452378597839,-855.2541224190611,899.610296590545
5,683.797,-862.303,889.7967
6,681.1395303244022,-857.1196359019241,905.7001751971877
7,688.146,-857.122,923.7857
8,632.6640183909228,-856.9104006877552,907.5010367846603
9,688.6992,-851.886,883.3627
10,678.1431518154576,-852.5331061361964,880.5897788784692
11,674.6701,-855.926,892.9414
12,645.1058091572982,-857.645476696789,910.4598622593563
13,668.3246,-856.743,895.0576
14,688.9516407348468,-856.4467539400875,905.8667805378784
15,688.9751,-857.17,919.8886
16,669.5860365069964,-852.8369187666094,878.1818571232018
17,692.1568633924973,-856.8187337616665,924.809464313961
18,682.7236505650187,-857.4029320696898,911.5810479838528
19,676.2455192556625,-851.7200674652794,877.0683288350746
20,681.2726228760838,-862.4066777913375,888.9697501866812
21,678.6734,-862.51,888.1193
22,716.8125423508001,-854.014211876403,925.8807177493973
23,649.6641,-857.911,909.3361
24,702.7943889693398,-858.5863363123889,907.8873419043108
25,648.9198984988876,-857.4455019107527,897.0319860777669
26,701.8566517404344,-858.9369079868361,910.6964063560546
27,648.6505,-857.69,914.1303
28,680.9505557202995,-858.6619802746712,889.7513335688678
29,667.296890707964,-857.173546898063,898.0754962751314
30,703.6540203439993,-857.8654250981668,905.1493288097652
31,664.8074,-857.815,903.4557
32,699.6706580267002,-858.9257871454997,907.3519932185783
34,693.5927069298202,-856.543966478416,912.323786889434
36,641.6597397676228,-857.4788063434609,909.5777003726377
37,702.7319304182661,-855.6743447536375,915.9085944108252
38,683.7223100254662,-858.6069912145173,890.6454275645017
39,691.7685049103645,-856.2652913339655,906.9176032141874
40,661.906167066142,-856.6667201103788,892.3426346392868
41,668.196,-851.727,873.993
42,678.2542693162142,-858.7502170937925,888.8734963248313
43,663.8064475963724,-858.03431501068,907.48339528829
44,634.8077106036924,-857.0734346029502,907.8712107292982
45,699.991,-856.11,926.8266
46,653.1770845328265,-860.3987913505327,891.1496104919561
47,699.8349458208546,-855.98170808074,914.8944031814119
