N,X,Y,Z
1,706.9631015598484,-862.9976179732979,924.4412556013783
2,705.6862899529704,-864.128797849083,922.1793700833349
3,654.1111,-855.483,883.8213
4,692.2716757547962,-855.0989064992156,899.2087738621275
5,683.797,-862.303,889.7967
6,681.3979512570952,-857.1292785385263,905.9742943610817
7,688.146,-857.122,923.7857
8,632.6581347845264,-856.9093232434608,907.5143309261555
9,688.6992,-851.886,883.3627
10,677.8211946006005,-852.5422261026539,880.4798223834272
11,674.6701,-855.926,892.9414
12,645.0578370062259,-857.6451196383421,910.403558659094
13,668.3246,-856.743,895.0576
14,689.1277398195961,-856.4341007153397,905.9030364752074
15,688.9751,-857.17,919.8886
16,671.1452578639179,-852.6096299255745,877.9872599685968
17,693.0455246715584,-856.7494666381543,925.0366288457918
18,682.7348560885042,-857.4017274434252,911.5708983827674
19,675.3207740673274,-851.7295006655344,876.7126300981557
20,681.2742963658079,-862.4066112681255,888.9702977425146
21,678.6734,-862.51,888.1193
22,717.0339234076947,-853.9853167070618,926.6234285184729
23,649.6641,-857.911,909.3361
24,702.7943889693398,-858.5863363123889,907.8873419043108
25,648.9463766366632,-857.4461224451171,897.0359313183175
26,701.8566517404344,-858.9369079868361,910.6964063560546
27,648.6505,-857.69,914.1303
28,680.9508527369195,-858.661964927886,889.7514315976063
29,665.7131035184965,-857.3913635480693,899.1390733664728
30,703.6540203439993,-857.8654250981668,905.1493288097652
31,664.8074,-857.815,903.4557
32,699.6706580267002,-858.9257871454997,907.3519932185783
33,652.9999799449776,-857.8272921499465,915.158524971206
34,693.2027266868763,-856.5718249866503,912.1313623422087
35,654.0384976051956,-858.0232453487141,910.4860515709892
36,641.7368946099951,-857.4908054853018,909.3848168700525
38,683.7223098217135,-858.6069811318823,890.6454298798128
39,691.8152388626612,-856.2953597290883,907.2004112510527
41,668.196,-851.727,873.993
42,678.2542692491336,-858.7502164920503,888.8734964455382
43,663.688850986852,-858.0600811725668,907.9565879279882
44,634.8260398399026,-857.0725338165887,907.9265022325447
45,699.991,-856.11,926.8266
46,653.1770845327867,-860.3987913502697,891.1496104920055
47,700.1307742477735,-855.9430872149162,914.8326340619976
