N,X,Y,Z
1,706.9631015598484,-862.9976179732979,924.4412556013783
2,705.6862899529704,-864.128797849083,922.1793700833349
3,654.1111,-855.483,883.8213
4,691.0550603485084,-855.5773217161185,901.3352702513774
5,683.797,-862.303,889.7967
6,701.1218131945262,-854.3200307353466,901.9046093400203
7,688.146,-857.122,923.7857
8,632.6518276818368,-856.908168245769,907.5285819670871
9,688.6992,-851.886,883.3627
10,678.0324782142974,-852.5592999971366,880.6309373072532
11,674.6701,-855.926,892.9414
12,644.2785367639071,-857.6037669093547,910.2915194781988
13,668.3246,-856.743,895.0576
14,687.2358850599188,-856.6662008067761,906.5490005037365
15,688.9751,-857.17,919.8886
16,669.5775213302742,-852.6009795548198,877.3982645357881
17,695.0963541698055,-856.5670418890776,925.564385481704
18,682.3510282381895,-857.4429900502258,911.9185572468303
19,676.0812217828795,-851.7210317340407,877.005329942536
20,681.2726236748724,-862.4066755547453,888.9697511025228
21,678.6734,-862.51,888.1193
22,716.1775589601596,-854.082201066834,924.0211169866975
23,649.6641,-857.911,909.3361
25,648.5879938387324,-857.4971819552436,897.8553565565387
26,701.8566517404344,-858.9369079868361,910.6964063560546
27,648.6505,-857.69,914.1303
28,680.9505558433107,-858.6619797569355,889.7513337428196
29,671.0137296895028,-857.1768402771745,899.9003544168197
30,703.6540203439993,-857.8654250981668,905.1493288097652
31,664.8074,-857.815,903.4557
32,699.6706580267002,-858.9257871454997,907.3519932185783
33,671.8812099380075,-857.5422697016602,904.2126737761812
34,694.328071983597,-856.4914351674674,912.6866316490815
35,654.4657246337831,-857.854959292339,915.5079647769054
36,641.6725661720207,-857.4808011093232,909.5456349606716
37,704.614556706386,-855.4458863376975,916.28421136864
38,683.722310021915,-858.6069910387903,890.6454276048545
39,690.0291126286295,-856.5470000419318,908.1965262672962
40,660.2204267628981,-854.1553705044671,879.7538353015524
41,668.196,-851.727,873.993
42,678.2542692971904,-858.7502169231409,888.8734963590632
43,663.971577730947,-857.9981339524234,906.8189342584046
44,634.8617987946186,-857.0707764504691,908.0343717770315
45,699.991,-856.11,926.8266
46,653.1528074912827,-860.2384899545941,891.1797318113192
