N,X,Y,Z
3,654.1111,-855.483,883.8213
5,683.797,-862.303,889.7967
7,688.146,-857.122,923.7857
9,688.6992,-851.886,883.3627
11,674.6701,-855.926,892.9414
13,668.3246,-856.743,895.0576
15,688.9751,-857.17,919.8886
17,692.3572,-856.811,924.8594
19,677.8839,-857.699,910.878
21,678.6734,-862.51,888.1193
23,649.6641,-857.911,909.3361
25,647.2976,-857.673,900.0685
27,648.6505,-857.69,914.1303
29,666.313,-857.375,899.14
31,664.8074,-857.815,903.4557
33,652.9856,-857.827,915.1551
35,654.0165,-858.023,910.4808
37,686.7392,-854.655,893.024
39,690.6687,-856.29,905.8731
41,668.196,-851.727,873.993
43,663.6903,-858.06,907.9488
45,699.991,-856.11,926.8266
47,700.0329,-856.051,916.3938
49,703.3053,-855.756,927.6865
53,633.017,-857.062,899.5048
55,637.4266,-857.232,897.6355
57,689.9339,-857.058,915.796
59,677.4113,-851.717,877.5143
61,712.5552,-861.793,917.5634
63,711.8044,-858.318,918.064
65,704.5062,-855.355,913.7793
67,679.0611,-854.051,886.3704
69,680.3733,-857.565,921.827
71,680.4626,-857.671,918.0134
73,694.1713,-856.129,907.99
75,646.6831,-857.811,904.5379
76,697.6136,-855.93,910.1036
79,684.8016,-853.852,888.4535
81,688.528,-853.509,889.1288
83,697.4631,-856.452,920.878
85,703.1278,-855.767,918.0347
87,706.3032,-855.416,919.4344
93,708.7885,-855.142,921.2126
95,712.0765,-854.759,925.6299
2206,619.8528,-855.738,905.8093
3905,645.4827,-862.191,906.7204
4833,640.232,-857.521,906.1218
6223,643.3327,-857.685,905.2062
15834,645.3009,-857.759,907.6814
16995,660.6572,-853.608,877.7549
18253,661.909,-854.738,882.5164
18255,665.6256,-853.611,879.3301
18256,664.1763,-858.625,877.6569
18350,650.0027,-856.438,888.3467
18357,652.6466,-856.896,891.8078
18360,648.0896,-857.209,894.1005
18530,645.4389,-856.801,890.6147
18532,694.0354,-854.291,895.9981
18578,690.8598,-854.213,893.5174
18604,683.6437,-854.717,891.5387
18650,685.4314,-853.064,885.7555
18652,682.4498,-853.703,886.6505
18698,684.0026,-858.182,884.0637
18774,680.5096,-853.286,884.1407
18806,713.1247,-858.416,920.9339
18810,712.5276,-854.653,921.9555
18859,709.6132,-854.745,915.4272
18954,701.5717,-856.051,922.742
18967,706.407,-855.497,924.4105
19011,704.2842,-855.746,922.7284
19020,705.5438,-854.74,909.1314
19028,703.0114,-854.664,905.6697
19030,698.8041,-855.546,907.8743
19032,701.1646,-855.592,911.2987
19033,704.9623,-860.681,922.8146
19034,663.2675,-859.791,874.2899
19057,651.5331,-864.062,887.1073
19059,662.9251,-862.429,876.3551
19063,666.2133,-861.957,877.5117
19064,653.7985,-864.502,890.3786
19085,649.4437,-863.755,892.9221
19091,647.0746,-863.162,889.6332
19092,650.6106,-864.492,889.9055
19277,646.3436,-865.693,906.1735
19279,642.5321,-866.261,904.9546
19289,641.2791,-864.752,907.5826
19301,624.546,-856.405,901.4925
19313,626.033,-856.233,908.8748
19315,631.4987,-856.697,910.1341
19379,640.5936,-857.313,912.243
19380,635.895,-857.02,911.1511
19382,661.959,-857.957,917.3015
19383,666.738,-857.942,918.4604
19384,657.4155,-857.917,916.2102
19385,644.4333,-857.512,913.1399
19387,666.585,-855.88,889.3412
19388,662.5648,-855.82,887.6898
19390,650.1365,-855.046,881.0014
19391,654.1355,-854.095,877.8535
19392,641.3939,-856.429,887.9337
19394,636.5255,-856.786,891.8232
19395,631.7819,-856.849,895.6342
19396,628.1963,-856.711,898.5298
19398,645.1189,-855.956,884.9718
19399,657.2839,-853.206,875.3861
19400,659.6113,-852.478,873.5938
19401,672.771,-851.746,875.7345
19402,663.9968,-851.717,872.5525
19403,708.2255,-854.05,907.1504
19404,691.882,-856.789,895.4018
19405,691.63,-852.465,886.9557
19407,694.686,-852.962,890.6491
19408,685.422,-851.565,880.672
19410,681.7177,-851.645,879.1785
19413,684.0795,-857.375,922.7573
19415,669.2979,-857.546,918.9807
19419,673.9818,-857.136,920.4367
19422,706.9021,-855.337,928.6224
19423,711.9811,-854.677,929.9471
19425,718.006,-853.791,931.5191
19427,717.0456,-854.022,925.6666
19431,715.1307,-854.217,920.9792
19434,696.181,-856.482,925.8419
19439,713.1348,-854.275,916.5023
19440,710.7139,-854.169,911.246
19441,706.7515,-860.931,908.0539
19442,703.6281,-862.677,907.1867
19443,704.2772,-860.97,904.6447
19445,700.4481,-861.958,906.8834
19446,702.4815,-861.957,910.1526
19447,703.714,-864.412,921.4856
19448,702.5408,-862.912,924.2635
19450,706.4419,-862.352,925.6358
19451,707.6488,-863.847,922.8697
19453,711.3629,-861.794,914.9157
19454,710.5008,-858.321,915.1677
19455,713.6539,-861.751,920.0287
19457,677.3501,-857.358,921.172
19460,679.3658,-862.485,888.3451
19461,686.366,-858.878,881.8478
19462,683.2076,-861.483,881.2502
19463,683.0938,-859.347,880.6968
19464,682.8031,-861.948,882.5984
19465,686.0396,-861.514,883.9185
19466,705.2492,-853.943,903.3443
19467,706.9045,-858.469,924.1233
19469,701.9335,-853.736,899.2596
19470,697.9186,-853.362,894.4547
19471,686.4217,-857.906,884.7048
19472,682.0689,-858.489,883.2575
19473,706.9071,-860.487,923.6042
19474,702.9975,-860.889,922.0849
19475,677.8313,-854.956,889.6346
19476,641.8283,-862.765,905.5213
19477,643.7036,-862.446,906.0946
19478,666.5954,-858.349,878.2979
19479,662.2059,-858.908,876.9623
19482,628.4958,-856.718,903.7332
19483,633.8195,-857.122,904.8902
19485,675.7591,-853.514,882.8407
19486,671.8072,-857.333,916.5865
19487,675.5278,-857.885,914.8445
19488,671.8094,-857.996,913.6805
19491,658.4646,-855.676,885.7968
19492,674.3483,-857.907,912.6352
19496,659.757,-856.623,891.4116
19497,650.1863,-862.41,890.262
19508,676.3743,-857.197,917.6812
19516,702.0975,-855.167,908.473
19530,711.0384,-854.737,918.5968
19553,680.4915,-854.857,890.5036
19559,682.974,-853.182,884.9475
19577,649.0563,-856.865,891.2117
19585,655.2871,-856.437,889.2056
19590,663.1459,-853.616,878.5423
19624,642.7348,-857.646,906.8901
19626,638.6294,-857.434,902.2796
19633,642.5945,-857.22,894.888
19634,642.9575,-857.582,900.6839
19641,657.7051,-854.532,880.4763
19668,670.7719,-853.498,880.7697
19675,664.1648,-856.714,893.3227
19676,652.0941,-857.372,895.7647
19678,664.9003,-854.801,883.7307
19682,651.5409,-857.755,900.4904
19687,657.0429,-857.267,895.4649
19692,650.735,-857.931,905.0697
19694,656.0349,-857.796,901.0596
19695,668.9125,-854.827,885.263
19698,670.7179,-855.914,891.1243
19700,662.0211,-857.363,897.5356
19703,672.2296,-856.737,896.7319
19705,655.0455,-858.017,905.884
19706,660.5542,-857.825,902.2335
19713,670.2261,-857.345,900.5964
19714,659.416,-858.062,906.9043
19718,668.7977,-857.762,904.5743
19719,658.4109,-858.091,911.5615
19721,673.3115,-854.869,887.2019
19722,678.1159,-855.888,894.4546
19724,667.8178,-858.012,908.8504
19727,675.8126,-856.714,898.4038
19729,662.8156,-858.109,912.65
19733,681.5183,-855.829,896.0078
19737,673.7051,-857.297,902.0113
19738,679.2494,-856.709,900.3904
19739,676.5641,-857.402,904.9611
19742,672.4167,-857.67,905.4619
19747,671.6871,-857.911,909.2883
19752,667.2397,-858.078,913.7911
19753,685.0228,-855.745,897.6686
19754,674.9447,-857.778,909.329
19757,682.9302,-856.632,902.2892
19762,680.565,-857.298,906.9376
19764,688.7385,-855.608,899.3758
19765,680.3975,-857.653,913.688
19767,686.8013,-856.499,904.2195
19770,684.8811,-857.171,909.6269
19773,685.2915,-857.38,914.8312
19778,684.6975,-857.448,918.8609
19779,692.3455,-855.533,901.6511
19787,699.2573,-854.77,902.7252
19790,690.9605,-856.732,911.025
19796,695.9181,-855.57,905.0592
19801,693.1014,-856.851,921.1409
19807,694.5041,-856.704,917.5742
19808,696.9799,-856.302,913.9951
