N,X,Y,Z
1,867.8950923219753,741.8989730959224,639.228956833695
2,879.1359003127199,742.1066760072052,639.894280013776
3,851.1205706814145,736.6152225426038,656.7324853476434
4,877.6028464483087,742.7601724060079,623.1346404916437
5,886.3968878185441,738.7770538729278,659.1644701973231
6,865.3076511537148,741.7866174324677,639.3360645970482
7,878.7922953078618,741.7324149410479,642.9623703394299
8,876.391344757135,745.5798327068109,628.5137079838264
9,854.6137770900178,737.585502651816,655.018475184221
10,877.3718809527628,742.7983955341107,625.9243512346542
11,874.1431890549495,742.789678139357,623.5527958254144
12,908.0181592699066,735.3868776013026,671.3222447120119
13,888.0066548188657,742.2911168808099,637.894847037543
14,913.72246789876,735.7216310576831,669.7951135026893
15,869.1749358639058,742.6949566183599,628.5097308986799
16,870.1298645455432,735.8935626757788,665.2515907556503
17,926.8451969973675,743.9236977329938,664.4143717003151
18,870.5253054056355,736.8300788559944,662.5307269393618
19,926.3919494011024,740.3849452909935,664.011139361485
20,871.2686687574391,738.5475754332105,656.9950026699483
21,868.2345740300774,742.4928814751529,632.5764290202047
22,897.9568240169864,748.2611293913292,633.7681386155701
23,874.094034292549,749.4940372582316,626.3241491850403
24,898.8844009038027,742.0866384298103,629.6105518370046
25,871.6300736511689,739.3152400517188,654.1724076425528
26,871.9975596039168,740.009537625211,651.3117125014131
27,869.9400169151215,741.1005392310681,645.2700370976938
28,917.7074666050069,739.9469181506537,647.9162229382496
29,870.3604518326381,741.589159851916,642.3181633868326
30,924.6050851383608,738.2411978263098,656.1991939859199
31,905.4243081887308,739.7464279499827,654.2322501193556
32,846.9179906914477,734.411565877453,661.2833931161709
33,925.92262421778,735.5054938384062,668.3385421430257
34,926.0311752229557,736.665883090683,663.7825740178988
35,873.125222976323,741.6575885384858,642.468781668732
36,844.200336350565,737.275599708624,651.4545516134441
37,839.1422684323305,736.1120529597385,652.7338591379582
38,921.8615878502084,738.0531430996474,669.9859751183083
39,851.8849353776607,737.4833731018563,654.2218384848361
40,872.7595340824329,741.1792076760831,645.4733237736236
41,846.4429448939176,737.22754469675,652.7005482880063
42,909.2693304467806,737.0211303410756,665.7378365687093
43,896.2916712151898,747.21020640432,639.7780290126011
44,910.0860540940455,737.784068557404,662.7928185231635
45,892.673108721628,747.40012534425,638.944453263771
46,862.5331555382321,738.126732570051,655.9117910433256
47,912.115463409125,739.0130316504285,656.8898849432021
48,875.4665983403333,749.5407633772991,628.5856338002299
49,919.1147081973044,737.3133098491372,662.8978118946824
50,887.1842984485563,741.6880392522114,643.8202921872112
51,870.6316751189786,741.9900618020247,639.2488759367575
52,919.956846083924,742.2201428156923,655.1277642566816
53,917.7025816837555,734.6539412763468,672.7909517437478
54,886.664566266878,740.1962123221374,652.9577211005779
55,894.066422683142,735.7699378590972,669.0589251620802
56,915.7949101229284,742.2561878740433,657.724485485738
57,849.9974896928745,734.6817137515834,661.823591817402
58,917.3306906912377,744.2425789035577,652.1482009716195
59,850.4979213857961,735.6654722940319,659.2607541486836
60,913.3364130490438,742.9959641858661,654.6654896227169
61,906.4454845217036,741.5441998337557,636.3830732399542
62,913.1629232821776,735.0338119223572,672.1087199190796
63,882.2271859199993,735.8045021443127,667.1528690165551
64,908.5859567065985,736.2189408408226,668.564408494393
65,887.4847179114336,742.0290891949842,640.8492734167952
66,901.8153879650337,741.9162311607615,631.8435578237385
67,881.107857510969,742.7089545793934,623.442513528922
69,896.5263114330745,742.2071420624395,628.2107011805422
70,896.2914379067083,744.633247567159,639.5799167820685
71,911.0563156946458,738.4672061713567,659.7574497424107
72,892.4859763818944,744.8337009028484,638.7033263489736
73,906.3617117836515,741.3196927654143,640.6705707901878
74,883.7136463003552,740.2015729109723,652.6358492009848
75,890.8706227878527,742.452579248801,626.0461144384369
76,864.7019110122131,736.5729381234802,661.6249002963883
77,865.4252459556545,738.2915812577825,656.2498037372147
78,862.814152701495,738.9016877826239,653.1807131370523
79,879.4962322205723,742.3900745163644,636.7923258511663
80,860.1080711710387,739.4469265013644,650.0489832181089
81,867.7196164552095,741.5052992750168,642.2462462656364
82,852.3760470008889,740.7177341649067,640.5210336560332
83,882.8831391904203,742.5450780089246,634.0451494811429
85,927.7535235253458,733.6341122214541,674.130967079455
86,865.592644404443,744.7053224031413,642.5759939898129
87,915.5220861770753,734.8437955531939,672.4647010219684
88,883.930645929257,740.7882682541954,649.5986306691005
89,881.0392710687291,740.7808350790675,649.296512264298
90,859.5380214402682,741.617396183718,638.0979502640795
91,905.8476536883885,736.4329785801817,668.0266642970261
92,862.8841033465976,745.2014334398405,639.3975481774246
93,896.2919,749.7372,639.9723
94,858.7570528402193,744.7931974796129,642.0104877118943
95,892.8556,749.9029,639.1796
