N,X,Y,Z
73111410,902.4888,741.4132,640.3983
73111413,884.4772,742.5589,630.5886
73111414,898.5826,748.5111,631.1454
73111415,887.0482,741.7614,643.731
73111416,908.6865,740.6329,645.5777
73111418,894.2374,751.1036,632.852
73111419,847.5486,737.4982,654.418
73111420,894.5123,749.1433,630.2365
73111421,898.3004,750.4722,633.757
73111423,895.4863,736.2356,669.285
73111424,889.0144,736.8134,667.1032
73111425,891.1222,739.5673,656.9845
73111426,879.9969,741.9796,642.1351
73111428,915.4026,734.8654,672.495
73111429,882.1328,742.4559,636.1015
73111430,884.1855,739.7955,655.6624
73111431,921.4041,734.2614,673.3576
73111432,869.9063,739.8246,653.2088
73111433,893.7872,747.8117,632.6187
73111434,897.833,747.183,633.5199
73111435,892.9639,744.8698,632.3188
73111436,897.9517,744.5206,633.4467
73111437,897.7633,741.9072,633.3215
73111438,892.6621,742.206,632.1254
73111439,911.197,740.6971,641.208
73111440,874.0185,742.6562,621.615
73111441,911.0406,738.9052,657.3254
73111442,837.8607,735.5325,655.9113
73111443,930.9086,735.2748,666.796
73111444,906.9207,740.2088,650.6013
73111445,843.4134,734.7844,660.839
73111446,857.6144,739.5683,650.5899
73111447,905.6666,741.3153,636.1595
73111448,863.3055,749.6306,640.2359
73111449,899.0906,740.1762,653.1936
73111452,905.3444,739.5521,655.4069
73111453,892.502,740.6365,651.3582
73111454,919.2267,739.3632,649.4256
73111455,915.5238,737.597,662.393
73111456,900.6709,740.9339,647.4006
73111457,908.7884,735.4226,671.5009
73111458,862.9573,746.2913,639.4726
73111459,861.5007,745.2122,645.2471
73111461,862.6857,741.9364,638.9906
73111462,862.081,748.8352,645.1673
73111464,861.3218,741.0385,644.6796
73111466,862.2192,745.6703,642.3474
73111467,865.5235,745.4693,642.589
73111469,915.6196,740.0323,645.6961
73111472,859.2218,735.905,663.5698
73111474,924.1164,737.3024,660.567
73111475,925.7258,744.1987,662.354
73111476,927.7828,733.5467,674.1297
73111477,927.9686,743.1689,666.2677
73111478,927.4263,735.7497,666.3445
73111479,862.0488,741.5407,641.7641
73111483,855.6343,740.7215,644.2738
73111487,865.3511,749.3325,642.6167
73111490,865.327,741.6462,642.1228
73111491,858.3245,741.3621,641.5357
73111492,927.4853,736.8897,660.9163
73111493,935.0455,732.7416,674.4876
73111494,922.8502,738.5498,653.3725
73111495,913.5279,739.898,649.3181
73111496,897.7507,739.1488,658.6346
73111497,874.5408,736.4312,666.0942
73111498,879.6574,742.5489,622.7453
73111499,861.4694,742.5227,631.9971
73111500,889.6916,742.1621,637.7914
73111502,866.9957,736.243,664.8643
73111504,917.4425,745.8704,652.6969
73111509,900.6722,741.6544,630.3746
73111510,885.5705,740.9428,649.7885
73111511,917.7881,741.2481,669.0604
73111514,896.6712,749.5421,639.919
73111515,896.1763,741.8263,639.3661
73111516,878.5172,741.1044,648.3665
73111517,915.4045,738.6359,657.2096
73111518,916.7642,739.373,651.5116
73111519,915.8108,742.5049,657.6695
73111520,865.2986,740.9437,646.5124
73111522,917.0197,746.7137,655.1723
73111523,877.0726,739.8818,654.4037
73111524,920.1019,737.2903,662.293
73111525,916.4973,742.8089,654.8067
73111526,916.0612,739.0423,654.3893
73111528,919.3135,738.2195,657.8323
73111531,913.3682,743.2034,654.6161
73111532,912.7943,739.3285,654.1238
73111534,855.2475,743.0999,657.858
73111535,920.2903,745.0056,655.3102
73111536,919.5777,738.7028,654.6607
73111537,855.7572,746.3893,658.0164
73111556,893.7769,742.0288,626.8443
73111557,889.9531,738.2538,662.3047
73111558,852.0456,735.4635,662.3571
