N,X,Y,Z
1,872.7585524918403,742.0512500418234,639.6121645000893
2,869.425805782341,742.6622729292228,630.8855841609198
3,850.6738361347849,736.6992019418152,656.318501651244
4,879.2034332313937,742.7489620032633,622.7360446449152
5,920.5902240139606,744.2369685642767,670.110427289308
6,869.2035590943806,741.9888011368816,639.1129834427728
7,879.3219766770658,741.5696103114411,644.5162036025365
8,876.377368697519,745.6177976576048,628.5131022857191
9,854.153115726379,737.8500009421853,653.9708580144007
10,878.300475612811,742.800523756891,625.816754795985
11,836.9465401661566,735.03249447964,654.9876221498148
12,906.2708521140855,735.4995876717028,671.0539910208339
13,888.1971471286508,742.3043630863257,637.993086286423
14,913.8163988077697,736.1879942616846,668.2587245134125
15,871.7002310672701,742.8097536475751,627.0279993190157
16,871.9821556372037,735.958992378939,665.55965376199
17,926.8301370796944,743.9321228646251,664.3880535494013
18,872.534423173093,737.1601166432439,662.0814502754788
19,926.347784930117,740.4105056446929,663.9338777313072
20,873.1278569366898,738.2750101553845,658.5566605866267
21,916.3933555912516,740.2234820753283,646.5226091946374
22,897.951689292617,747.2411152641108,633.6921218243626
23,874.094034292549,749.4940372582316,626.3241491850403
24,902.6116767794141,741.889606301428,632.3742205294021
25,873.7563161233563,739.2948503811178,654.9704631225674
26,874.4164383532052,740.1842244009387,651.3253288573659
27,875.0839908479662,740.9311542828551,647.6357226858969
28,922.0357947837911,739.0770638250742,652.4583990178405
29,875.7341450336071,741.5649894659629,643.90981536873
30,924.4353683713143,738.3663880662122,655.7361444842587
31,869.2526293874336,742.8133635996774,625.1376876143083
32,846.4098523413528,734.3669850711902,661.1943101726754
33,924.4023937457541,735.6896107857388,668.1327812012474
34,925.8389997873911,736.7681756168075,663.4472669766485
35,868.0676913789301,740.8373471340443,646.3459283934914
37,839.347444097731,736.3383957306463,652.2660836236807
38,921.8959069388857,738.1474535687838,670.0148523122607
39,850.7331312765083,737.5712384587604,653.4723324093919
40,875.280227691264,742.8319550780147,625.2877853592544
41,843.8745674176862,736.9220812360021,652.5611156697175
42,906.9092943939311,736.7569245638131,666.967674796184
43,893.9235183699666,746.7226530310983,632.712428876957
44,908.6033476754375,737.772198511565,663.144546412679
45,917.991023287028,738.4707240100729,658.1001691842496
46,862.8908441815878,738.020734728571,656.4555895887062
47,900.068093265465,742.0401986638635,629.9283300277312
48,875.4665983403333,749.5407633772991,628.5856338002299
49,920.3001398309653,737.3700315671479,662.4505404157277
50,889.9124324369061,741.368886439317,646.451897792925
51,916.7311828581774,737.802328799992,661.5555675940078
52,919.9556794287812,742.2099518251949,655.126707499164
53,919.1413633074865,734.5271780705066,673.0059623749163
54,888.5349844995841,740.0206403994374,654.2066764932036
55,896.1886521224657,735.8464919693981,669.4782291039721
56,915.7936355275956,742.2460031402865,657.7234966159676
57,849.5913161618665,734.6485738670167,661.7528707413022
58,917.2204185030588,743.3333644758717,652.0441954625234
59,850.10319175107,735.710630908408,658.9784605130461
60,913.3346412625276,742.9858896501883,654.6643000210024
61,913.4006679920591,740.7129829458121,643.4642937541282
62,912.9757562114529,735.0542151260605,672.081385856164
63,882.2732310112784,735.822132780586,667.1798499215166
64,899.9877082462605,741.6510432950098,641.7267438137958
65,891.8749987134858,741.7984390582867,642.8126648312577
66,907.6080456080941,741.4558922471243,637.6003080677701
67,882.8867433088823,742.6860045777167,623.7152018621516
68,902.1878902231927,741.7955254695228,637.0784275641628
69,897.0526530054099,742.1887664999301,628.1690695739014
70,896.2915557330913,745.934673631569,639.6799682135371
71,910.1668987258515,738.5131148971807,659.7783713297028
72,892.5803610342273,746.1281381924433,638.8249444511875
