N,X,Y,Z
3,873.234,742.5852,634.2915
5,871.5739,742.7765,629.6681
7,880.5169,741.9677,641.9776
9,853.2646,738.1643,652.5679
11,837.226,735.4005,654.147
15,869.9913,742.6166,632.4071
17,926.8257,743.9346,664.3803
19,926.3003,740.2956,663.8654
22,897.9439,745.6916,633.5766
24,903.7602,741.8183,633.5996
28,922.4595,738.9835,652.9119
30,925.4983,738.0391,657.2369
32,868.0013,742.827,625.9593
34,925.6794,736.8482,663.1693
37,840.2479,736.7401,651.4682
39,848.2853,737.1515,653.9088
41,846.0607,737.649,651.2021
43,893.1775,746.5527,632.5249
45,920.0264,738.2741,658.4506
47,900.4905,742.0213,630.1111
49,918.7691,737.5216,662.2877
51,915.2026,737.9227,661.4377
53,917.4946,734.6832,672.7622
55,896.1355,735.9728,669.4733
57,850.1569,734.7076,661.854
59,850.9743,736.4743,657.1894
61,916.3373,740.2497,646.4566
63,879.22,736.1282,666.7525
65,895.3041,741.6302,644.0378
67,883.42,742.6799,623.8634
69,896.303,742.2271,627.6246
71,911.8662,738.9886,657.3716
73,913.9388,740.0504,649.9761
75,887.9937,742.557,625.1994
79,876.9968,742.7062,632.6495
81,874.0723,741.5386,644.041
83,882.2551,742.7466,629.2923
85,929.3941,733.4199,674.4881
87,912.8051,735.0731,672.0565
89,905.5393,741.0633,645.5967
91,893.2114,749.8869,639.2618
93,896.2919,749.7372,639.9723
95,892.8556,749.9029,639.1796
97,899.2498,742.0488,635.7997
99,890.8845,742.4342,634.754
101,878.4447,742.7624,622.4572
103,896.0338,749.7506,639.9128
105,900.1598,741.3914,644.8031
107,900.6815,741.7942,639.6966
109,878.5676,742.4294,637.2222
111,880.5871,742.622,633.6369
113,884.463,742.5392,635.2396
115,911.5525,738.0774,661.5669
117,911.873,736.8559,666.1953
123,916.3705,736.939,665.1942
125,924.9891,735.4151,669.0256
208,841.9925,736.156,654.1893
2209,859.2912,737.1874,658.1535
2211,844.7729,736.1809,655.4055
3863,877.3972,742.8475,628.5573
16827,873.9055,742.7241,632.1669
18053,865.3601,741.4155,642.2686
18054,862.4621,741.7221,638.9995
18057,861.6994,746.2291,645.3836
18060,861.0065,740.6923,644.846
18158,858.0965,741.0535,641.5682
18161,897.9696,750.7824,633.9557
18164,916.7713,739.6303,651.6206
18318,912.7225,739.5052,654.2533
18366,915.3612,738.7906,657.388
18436,919.5823,738.9484,654.7885
18438,919.8067,736.3807,666.7458
18484,919.0269,740.8966,669.5524
18566,916.8262,736.0554,668.4599
18613,921.7071,735.4762,669.56
18620,927.6345,735.8679,666.5744
18761,924.1696,737.5361,660.5468
18779,886.2208,737.9604,662.2642
18819,890.0315,737.8433,663.0969
18831,896.2912,742.0055,639.3779
18838,897.9254,742.1758,633.3178
18839,892.631,742.4411,632.0995
18840,847.5322,739.4115,644.9351
18841,851.6228,740.5725,641.2164
18842,843.7619,738.1263,648.3304
18843,874.3827,736.0366,665.9579
18844,883.0182,735.8118,667.367
18867,869.2094,735.8732,665.1002
18874,863.9337,735.6382,664.2159
18894,859.1899,735.3689,663.4118
18898,855.1074,735.0939,662.7123
18901,843.5363,738.72,654.3579
18902,845.0675,734.2512,660.9594
18904,840.2693,733.7669,660.1037
19083,834.9386,733.2278,658.9888
19098,854.9253,743.5689,660.331
19109,858.3263,743.0697,661.0898
19112,855.4734,745.7802,659.2873
19121,855.7599,745.8783,658.0259
19124,860.2053,745.2257,659.0177
19258,878.3187,749.3697,626.5627
19259,877.9824,751.2891,629.3097
19260,873.6347,748.2677,628.0584
19261,874.2701,749.9641,625.6594
19262,872.7538,742.834,622.56
19265,856.1423,741.5766,637.0647
19267,859.4715,742.1312,633.9774
19269,863.721,742.6139,630.0017
19271,862.7007,749.0415,642.7464
19272,863.2795,748.4614,639.7705
19274,865.8109,747.793,642.8645
19278,859.2438,747.5489,642.3364
19282,894.2429,751.3295,633.1242
19287,928.1484,743.2906,666.682
19288,925.4281,744.5677,661.9531
19289,918.2245,744.5951,669.4786
19290,917.938,744.497,670.7401
19291,921.9873,743.9026,671.6436
19292,922.2507,743.9856,670.5539
19293,920.3063,745.2727,655.4443
19294,917.7004,747.2909,652.4969
19297,917.0176,746.9231,655.3152
19298,916.1771,745.3101,658.021
19299,913.8741,746.0533,655.0265
19305,919.2158,739.7033,649.4361
19310,917.3899,742.2857,671.7838
19312,921.4217,741.6939,672.6833
19313,921.1487,734.337,673.3031
19315,924.901,733.943,673.8491
19316,927.9405,737.015,661.4688
19318,924.8008,741.0629,661.2521
19319,932.4751,734.6914,669.3889
19320,930.1749,735.9403,665.3628
19321,935.2226,732.9461,674.397
19324,906.6989,735.491,671.1224
19325,901.1592,735.7813,670.2624
19328,884.8272,735.4935,667.4536
19330,889.1774,735.4897,667.9509
19331,888.4311,740.551,661.6474
19332,892.5148,735.7228,668.8939
19336,912.8174,740.8172,642.8648
19338,908.096,741.4173,638.1152
19340,891.2643,742.4519,626.154
19343,927.8808,739.425,666.626
19344,921.9927,738.4411,670.1001
19346,894.6376,742.2904,634.9898
19347,892.2938,742.1981,638.4557
19348,921.796,740.5651,670.301
19349,895.3118,743.566,632.8075
19350,875.5028,747.9935,628.4752
19351,855.3177,742.2807,657.6412
19352,859.7938,741.6237,658.6384
19353,857.2788,737.7396,655.6269
19354,856.7543,737.0881,657.5491
19355,857.3513,741.9823,658.0935
19356,841.1532,735.1529,656.7639
19358,845.2078,735.4036,657.8855
19364,890.4514,736.4752,665.4505
19365,910.2011,740.5652,647.7295
19368,873.1338,742.2677,638.0282
19374,865.6869,742.2378,635.8931
19375,870.4521,742.3797,636.1232
19380,875.9611,742.4942,636.0931
19381,884.9292,736.5233,664.5994
19382,919.5617,738.8106,669.4429
19383,877.5396,747.6944,628.9296
19388,895.1574,742.3226,632.6814
19431,919.2159,735.7804,668.9992
19443,916.0724,739.2516,654.504
19446,916.7587,744.8221,655.0931
19449,862.4048,746.6403,642.4925
19450,861.7408,741.2511,641.9226
19463,874.8634,742.8649,627.9663
19515,850.3207,738.8992,648.4805
19516,854.423,740.1084,645.0101
19549,865.9977,741.8338,639.5555
19560,857.6017,739.5954,648.7267
19564,864.2128,740.5225,646.9174
19570,861.6031,739.0665,652.4069
19578,869.7188,741.9055,640.2538
19602,866.8792,739.304,653.2066
19612,864.3221,737.7554,658.0053
19615,869.1237,741.3269,644.0713
19619,868.2165,740.467,648.4968
19620,887.6571,742.6275,631.209
19621,882.0327,742.3438,638.4048
19625,870.1505,737.7642,659.6811
19626,876.5658,742.097,640.329
19629,871.721,739.3097,654.5473
19631,879.2325,741.3907,645.9847
19632,873.0201,740.5322,649.4921
19634,887.7194,742.3629,637.5386
19640,885.4218,742.0114,641.8023
19642,876.8167,739.3058,655.7527
19644,884.2621,741.3403,646.8782
19645,878.0422,740.4937,650.7674
19653,875.5219,737.8072,660.8656
19655,881.9849,739.2844,656.783
19656,883.0985,740.4432,651.8039
19658,890.5819,741.8325,643.0549
19666,889.2822,741.2083,647.901
19668,881.0317,737.8137,661.9541
19682,888.0975,740.3439,652.7646
19683,894.1744,741.0214,648.8887
19687,887.0048,739.2465,657.5918
19700,892.998,740.1796,653.7366
19702,899.1028,740.7776,649.8515
19704,891.7242,739.1118,658.5136
19708,897.9918,739.9466,654.7406
19714,896.8622,738.8861,659.5715
19719,904.0742,740.4529,650.9302
19720,895.5574,737.5722,664.4173
19725,902.1924,738.6109,660.5359
19729,903.0016,739.6477,655.7493
19730,908.6851,740.0188,652.4231
19731,901.4607,737.3207,665.389
19738,907.7422,739.299,656.7303
19763,907.4313,738.3006,661.3407
19766,906.897,737.0298,666.1952
19795,922.3129,736.826,664.3669
19808,928.8782,734.8174,670.0786
