N,X,Y,Z
1,872.9973081349935,742.3027396227786,637.5839445361711
2,869.8977249801123,742.5626297325505,633.1569651789475
4,878.1639624295824,742.7659320968637,622.4622712228713
6,869.4234910025066,742.1693462462822,637.6978126172554
7,879.1740758176635,741.7741026607639,643.1605985861258
8,876.6620574160717,744.8444614320603,628.5254401994613
9,854.2802535807865,737.9245478962534,653.7777797732392
10,877.9241381035149,742.8086213163355,625.8598461552197
11,836.6908092978338,734.8921460441564,655.2798522959466
12,904.3278461456943,735.6152516623472,670.7543103354508
13,888.2998984150341,742.3591870201375,637.3376471873742
14,913.4423206251168,736.193991719042,668.2723725251625
15,870.1971539741332,742.7758304699809,628.8632147056929
16,868.5812992235559,735.8452219719726,664.9949192758099
17,926.8395771327613,743.9278434614816,664.4044483302918
18,869.3519987506417,737.1730031727022,661.2230388285939
19,926.3490128047688,740.4099515396662,663.9360100352478
20,870.3503129136626,738.3710706988811,657.5480099110737
21,915.6386297594023,740.3623439278216,645.7436582203532
22,897.9537248123993,747.6377538895752,633.7215255400994
23,874.094034292549,749.4940372582316,626.3241491850403
24,902.9480482770783,741.8687226075032,632.7331011513558
25,871.4896379105935,739.4522181008919,653.8556897755577
26,872.7119440952226,740.3811488232176,650.0772703251265
27,874.0264070773109,741.1565493383698,646.186359271945
28,922.3467706531067,739.0085154403595,652.7911044073336
29,875.5338361004981,741.8033661870584,642.3270299533932
30,925.3496805569836,738.0852880354037,657.0253760132138
31,865.4063653039855,742.6978079845522,628.4100076642219
33,924.6651328809493,735.5924263157204,668.4367007106596
34,925.8352779478273,736.7700417716459,663.4407848346104
35,869.8351633686381,741.1548399660131,645.2078114510163
36,862.6797055100137,742.1370674412989,635.4040239497722
37,839.2601443162192,736.30223060856,652.3438080365704
38,921.916473327614,737.6497678537903,669.9559472487545
39,848.5711545761803,737.0943576019386,654.2089720666744
40,874.4233654967037,742.8455280300606,625.6134164395173
41,843.865809266386,736.9706888540109,652.3979859988688
42,905.4915711510878,736.859820469399,666.7619742073954
43,893.4536786125717,747.7909673141846,632.6802537098876
44,907.09820416315,737.9181536459627,662.8111138063217
45,919.9243788455597,738.3175062434073,658.244447490589
46,861.2905638138927,738.1460389337425,655.5225408901617
47,900.6688995215427,742.0102240288488,630.301437563355
48,875.4665983403333,749.5407633772991,628.5856338002299
49,920.2971593181161,737.095537565536,663.7022452353758
50,891.2659205319077,741.4685585971112,645.7539402749999
51,917.0568658781887,737.7055644727316,661.9147140146121
52,919.9556794287812,742.2099518251949,655.126707499164
53,919.1418549464142,734.5271343032625,673.0060357462892
54,889.3939141440212,740.1028118802514,653.9168045491896
55,894.3479784097726,735.8493762428379,669.1872531004011
56,915.7936355098824,742.2460029987476,657.7234966022252
57,847.4969494040082,734.4690647203972,661.386441583846
58,917.2204185030588,743.3333644758717,652.0441954625234
59,847.8361190075022,735.7477904328349,657.9748639768649
60,913.3346412625276,742.9858896501883,654.6643000210024
61,912.3835343606486,740.8723452472094,642.4283429659289
62,912.4254908069815,735.0990799354365,671.9984290316074
63,881.0491418667162,735.9758276955849,667.0484316721335
64,899.9139809165637,741.6413512649274,641.9225448987188
65,891.8127062481393,741.8990525530066,641.9644324496554
66,908.3478628118525,741.3852876999634,638.3685671392328
67,882.5473619427777,742.6943700097925,623.6167608755118
68,902.2907636151026,741.7811793932367,637.2813569755461
69,897.5680759977793,742.1649262351419,628.3757907984425
70,896.2915557330913,745.934673631569,639.6799682135371
71,909.2683131743105,738.7838956092203,658.792446425176
72,892.5803610342273,746.1281381924433,638.8249444511875
73,912.0343473723809,740.3089593463143,648.8591890185018
74,885.1021208754319,740.2393385736633,652.9274084683196
