N,X,Y,Z
1,915.6067,-753.919,652.4803
2,898.1437618554078,-748.1083130519922,639.5569890453618
4,848.1690035136907,-746.1052607076396,642.6019389752823
5,891.729462785935,-756.0664243939815,639.2639543403673
6,856.2032729659401,-744.2708531164479,654.6467163451183
7,837.6264727775704,-742.1976980697387,652.784941249733
8,885.8001898578284,-748.5967272414671,625.1370545852436
9,884.7026460190069,-748.6958292674169,628.7429486618255
10,928.027947358577,-742.8717498879237,664.9968691083125
11,905.5248241796534,-745.6976058586249,657.3188993119901
12,855.4970512026805,-745.3748255895318,649.8780233302477
13,884.3576994189422,-748.4100415871427,639.5469782873963
14,858.2226227071594,-745.1776459931958,651.9325971311671
15,883.9764380974376,-746.4975138753523,653.5088320822962
16,860.9165730587658,-744.9306880426996,654.0235693281959
17,881.5723334568197,-748.7372815559302,627.6712924058444
18,872.8040790227953,-751.3201509464534,629.478363939664
19,887.7554834004734,-756.2030072870779,629.2109735613828
20,895.1664711282756,-746.8853105128399,651.7134599158067
21,887.4513047166043,-757.1190616496367,629.6731170827738
22,863.4932422304336,-744.4117449667502,656.9301160328833
23,888.7758785937938,-747.5647454292648,647.5323085271698
24,901.1248449615134,-747.0881247467605,649.4907321101188
25,898.1567424666467,-747.0760676779321,650.1059322051092
26,869.7872412910068,-748.6171671135749,632.7869838145084
27,876.7589797283363,-748.7287001219968,632.7880832698265
28,875.1924537652546,-744.7551317873083,659.126597622004
29,858.5616203267662,-744.1373215196322,656.1086001182309
30,878.9426611869146,-744.7461511553574,659.8046162592871
31,882.0363300516339,-743.433429325295,663.8726879417663
32,875.5276877645449,-748.7831480207923,626.3011382025621
33,853.6002872605553,-741.370298795598,662.9060556557453
34,882.6181793925872,-744.720707254936,660.4636158041869
35,857.5150299080052,-746.1217629470599,647.4416233838389
36,886.2419506450235,-744.6936717162969,661.0999000655464
37,915.3586404629979,-743.7112041239036,664.9405550827071
38,883.612053843739,-748.7112862368741,632.0298584578887
39,878.2644579903091,-748.5437338803598,637.1263647075004
40,875.4205593801985,-748.6951999845428,623.381654582668
41,874.08297693642,-742.516521536327,666.2948078654736
42,893.4934778578115,-757.3008128682968,632.9760941652669
43,858.1981073079543,-748.0812951462977,633.2807693153139
44,889.8448928176314,-744.6829415553326,661.7419234677905
45,863.3949395805507,-745.8525573263664,651.1321773123677
46,900.1791033384609,-747.4660525746813,646.4583319417783
47,882.4539542514369,-748.6460606117117,624.2307219051138
48,896.5886590237496,-747.8294559226136,644.1431891461898
49,888.5996700047023,-751.2945438372818,631.6457173957947
50,911.6396213536445,-743.9131003215556,664.6594712488192
51,890.0364538244372,-754.7444652494436,631.4103385757509
52,853.0945061124394,-744.374762863585,652.8650491643835
53,892.563733789811,-748.4222406184382,627.2839984851435
54,889.6936048289077,-747.9358336367579,644.4171646888249
55,914.6463565499334,-746.7085388395541,646.7329989666835
56,917.9566073489932,-748.9122184534428,655.0363444527928
57,877.7965103188396,-742.5074278744086,666.870784785617
58,911.330091199843,-749.6291339354617,654.5779295429147
59,880.4109064881038,-746.5406505590691,652.707138206248
60,897.3944380642052,-747.4759098603554,647.2018121302008
61,868.9852181818785,-746.6089611619849,649.44883964159
62,886.4890327668871,-748.048502016731,643.6355093518723
63,870.8826960535029,-743.5797361183177,662.1269922511026
64,927.4040936426823,-741.3807511199557,671.0823826767448
65,848.2350690234354,-745.0991212011145,647.4711334911902
66,926.5386844412684,-740.5000758513024,674.344801567987
67,847.3036008855456,-741.999819846593,658.2865483907115
68,897.6103770144058,-745.3620203004,659.5573553745629
69,863.5408851789803,-750.6686476890911,642.5519883036517
70,842.3875930332182,-743.2105208603357,651.9979767882772
71,864.6780924726883,-747.9358820010459,639.0818112856884
72,878.347654324323,-743.6767919342016,663.3487762232525
73,896.5006990112248,-743.6064450785209,666.3683122861604
74,853.1442916394816,-745.6870654249632,647.2820925308637
75,856.6911792951078,-750.6965656593723,641.9962886209195
76,895.9244606128813,-750.8712140564559,633.3174904401357
77,900.7013310765459,-744.4215023049727,663.4935014905558
78,862.0065580529619,-746.7778100121172,646.0437064327942
79,900.87134048271,-748.0546511661724,637.605518677608
80,917.0728865050723,-745.565065379765,667.9639173727452
81,893.1586632993518,-747.8062822189347,645.0735058318603
82,889.6176324379558,-748.6028280334586,634.457644742012
83,888.4395475660951,-752.3552210490285,638.2566606837313
84,875.3072759912333,-748.5853144802113,635.8162204953423
85,887.1939375456247,-755.6908816595125,629.9456447076118
86,886.4461739382818,-754.2283074390402,630.2140052829103
87,900.1568217775252,-747.8102595978402,642.8828492464872
88,913.8459066736197,-749.3436618620575,657.6740534027655
89,890.3426170645265,-757.4147273077284,631.1585728776366
90,910.257735083903,-741.9335206020934,671.9684303930062
91,890.9092147937664,-755.6435527158486,630.1038921733539
92,845.0499601305287,-743.0942343287724,653.7482598191787
93,897.0649672192761,-744.5480974006147,662.9569813758644
94,878.4843941865404,-748.7672543930536,626.8211324243616
95,924.3820218069495,-747.2415508760231,663.8591438492809
96,895.7260909389502,-748.3248267729437,636.5234916265792
97,924.8335109418312,-750.7729180591928,664.2623754384055
98,924.5364821485338,-744.3617840540264,658.988513276637
99,911.7779546097983,-747.1216742256256,643.8061693877831
100,886.6229293089507,-748.6606669716008,633.2704915986574
101,845.7288999000065,-744.1168680266642,650.3089446254198
