N,X,Y,Z
1,795.4748830040891,-755.8345008521302,808.0095778167406
2,787.4659110672806,-756.1406330722449,797.9854220462586
3,772.0547671555648,-755.692523399095,787.1290092181272
4,766.202548456951,-763.6941182194233,808.3724023488091
5,778.0920787278684,-756.4511930452574,811.9806929014903
6,734.4007993246476,-762.7312040967043,805.2543752517392
8,775.2512182136794,-756.5026301873436,811.8776079833999
9,716.6323826723037,-753.7289520450262,797.7128702037387
10,752.3315344268331,-758.9424744216897,772.7170938918052
11,788.24888290678,-756.3271352666744,804.4676664796079
12,764.0523489891008,-756.4822018335692,811.428158984097
13,732.9682071558092,-753.7110580306954,777.7462990496973
14,767.9525607047688,-756.3501169912884,792.1284591504565
15,780.5053143747086,-756.637473385963,802.785268873864
16,789.4080509853432,-756.1485325589413,800.2252158427198
17,787.2148200957266,-756.3222336691144,801.6272214861245
18,783.5496206383699,-756.0210788609132,793.7760755777095
19,778.5739099486569,-756.6363597695201,799.7628254619154
20,730.3252700225092,-754.7483782371891,786.9996372841603
21,772.4700945353442,-764.0057057537796,809.2575625714737
22,777.8561479453886,-756.4405260887703,795.9021226965333
23,777.2516102339046,-756.7169409354906,802.7988342819414
24,768.3571174132852,-756.6931054032108,797.3166221281181
25,793.2442264150211,-755.9564518851951,809.1435945436535
27,735.9636269293883,-755.3557022755913,789.7550616884038
28,764.5204748344617,-756.7817448309662,806.2323277599925
29,728.6887244314541,-762.3483782902404,804.7467447101764
30,764.2163172521201,-756.6543774124957,808.8331967882262
31,770.5804032254399,-756.4947187093356,794.4299825862065
32,769.5589939713019,-764.5412475028506,806.7761114319906
33,777.8974882453984,-756.6616595820772,806.1333374261271
34,766.8117311155781,-756.5172931915967,811.5446594629485
35,784.0368507419478,-756.4863516148757,806.3259810476578
36,754.5535728283899,-753.3876105603797,773.3812651433124
37,770.0860595856984,-756.7980452979506,807.4962402134177
38,769.654971213835,-761.5656309996415,807.0627309111572
39,734.1768835026172,-752.0023870775343,769.4472074474769
40,763.9301478278151,-756.8264821679161,799.8460151457365
41,782.9704258838423,-756.5516248328383,803.0020532806227
42,774.2149462565361,-755.2770847844297,784.7431391071024
43,735.708772763647,-752.8867194902182,772.9962606250208
44,722.2310286319756,-753.5346096320918,781.9621992679687
45,762.2132067247369,-754.4704661076628,778.4946512117441
46,760.7536081215134,-755.4077844895495,783.8162265264762
47,734.9946901173525,-756.7071357845846,780.9158197923826
48,743.7650944669186,-754.0138015215852,776.8904220788011
49,783.633476688174,-756.5118213072766,800.4859153465003
50,731.620231605501,-759.6218445153451,805.1055914861619
51,761.6708724996329,-757.0939624192315,780.4084420780163
52,741.1288611436826,-753.8202630094574,776.3515288546175
53,731.5789931178967,-755.017231659443,805.4481589056451
54,741.4549955201911,-753.2915570035062,773.7599855064603
55,730.9001380089777,-754.025432549066,780.3507664945977
56,794.8884282120872,-755.7366786152459,812.5026995700969
57,729.22804407016,-754.2358620129216,782.8303030942878
58,718.207713923923,-753.9452807535489,794.9773629903389
59,738.6519804717387,-753.6974537776898,776.2376964083564
60,745.5612800481209,-755.9941699185184,807.1819831849998
61,732.6785010065281,-753.0271480651055,774.3378273283731
62,748.8759239505426,-754.8937852840616,781.1680081736376
63,732.9976532761797,-754.4735251475649,782.3239590548235
65,736.4777885906158,-754.1185357652978,778.9005596546008
66,745.8496831476003,-754.6977958178223,780.4115081068146
67,731.7172625881446,-754.6270942823459,784.5154228317305
68,739.638479667058,-754.2280432271682,778.817509268975
69,735.5050941596212,-754.7613226377692,783.3977162840783
70,766.1936256003396,-756.5582160058428,794.5552990327619
71,738.1888768111545,-754.9881389454825,784.3542518770421
72,774.5907028991493,-756.7444940814784,800.6963500414388
73,734.3546100950269,-754.9459899228457,785.8476157723968
74,727.638475093375,-754.3793855132698,785.4000422297235
75,747.618955216335,-753.6372019157026,774.5268591595038
77,755.1643239610514,-756.2253533643839,811.0248465835992
78,730.6585212348919,-761.6564008473272,807.4311160867384
79,733.0912182774266,-755.0692513893141,788.4405880712953
80,755.4396799335535,-756.4820292550464,807.7077767479437
81,717.0902341644578,-753.7229358443457,790.357992623187
82,755.9135297616878,-756.6475096898083,804.3054219759052
83,746.7511088103944,-754.2081888343753,777.4950246048916
84,756.7934483716186,-756.7193908161844,800.9778248565484
85,737.1301737877842,-755.2133520840729,787.0259946492015
