N,X,Y,Z
2,783.6999149881461,-756.035204505565,793.9142971622542
3,770.2946581056264,-755.5547821480629,785.7798055099614
4,766.202548456951,-763.6941182194233,808.3724023488091
5,777.0557983631762,-756.4775702284074,811.9445897821482
6,734.4007993246476,-762.7312040967043,805.2543752517392
7,787.7250820481785,-756.3670486016633,803.7427186295834
8,737.0855610637645,-752.7556515441981,772.0875407588063
9,716.7091221057228,-753.7354362917587,797.8825850489541
10,784.4086025950714,-756.3356186000084,798.4791005880738
11,791.2140305324892,-756.154873596814,806.1348783143512
12,763.8881504467239,-756.4800821524007,811.4212205085636
13,732.4649147768815,-753.8791286207862,778.7655624484876
14,766.9695220362347,-756.296648652962,791.3468053549674
15,779.5247226363668,-756.6750020177097,802.4968821533135
16,788.2977512158533,-756.1595908581854,798.896155179132
17,786.0590619079406,-756.3444153176911,800.2531401477855
18,780.9647093650618,-755.8863698715032,791.1411437592467
19,778.4440585427193,-756.6117367008444,798.6706310792631
20,729.8194440310964,-754.8068820034714,788.1612575494557
21,772.4700945353442,-764.0057057537796,809.2575625714737
22,778.3350360083481,-756.2830329861491,793.9098715399181
23,776.4083218275119,-756.7440403974315,801.4842406316377
24,767.4799030392576,-756.6523916326274,796.0121068855382
26,741.5349483462738,-751.7954705909272,767.6305164050949
27,735.5812905051367,-755.4121547875501,790.9061043671851
28,764.3321432411851,-756.7822250250845,806.0599238995965
29,728.6887244314541,-762.3483782902404,804.7467447101764
30,764.028725192301,-756.658996910065,808.7183075352035
31,769.6674219380747,-756.4171306184049,793.0979224097282
32,769.5589939713019,-764.5412475028506,806.7761114319906
33,778.1361252435889,-756.6818221982575,805.3886604933215
34,766.6978800575646,-756.5164863987965,811.5399756420343
35,783.7919777086023,-756.5101411183948,806.2187600767983
37,769.408638044399,-756.8024919496994,807.3899238724197
38,769.6081185136834,-761.5634613771659,807.0556395149562
40,763.5049309234868,-756.8260521909694,799.2864923486271
41,782.1971008100068,-756.5874349968168,803.082611849898
42,772.4839775111881,-755.08475297079,783.1653414863987
44,721.6129591698545,-753.6052520673013,782.9219570223945
45,761.9603411397537,-754.449492709074,778.3527802770832
46,759.4354802111617,-755.4436145926769,783.9981827034318
47,735.0193052645934,-756.7087846761227,780.9326212432583
48,743.693843979576,-753.9932728077375,776.7801525865588
49,783.633476688174,-756.5118213072766,800.4859153465003
50,731.5918577230739,-759.620526097477,805.101296953693
51,762.0050945738279,-757.082708678696,780.3579001973737
52,740.7943089768182,-753.6996800418748,775.769933655334
53,731.1914685738573,-754.9844015607451,805.3910716454799
54,741.3639824683053,-752.898178657702,771.9811183930052
55,730.4984107940517,-754.1275976347436,781.1488084041574
56,794.8267087077226,-755.7422324729288,812.501501724864
57,728.6578325763545,-754.3275136332509,783.912090680408
58,718.1018424210488,-753.937278226836,795.2551531197396
59,737.7619591737061,-753.5814251742834,775.82482372267
60,745.0495298058765,-755.9663300292375,807.1665994984337
61,733.3953984247053,-753.0202460230622,774.0652335550694
62,749.3044933949266,-754.9482855856255,781.4065958462543
63,732.7612836710192,-754.5260497799703,782.8470901790372
65,736.0967749060144,-754.139299455454,779.0896171344773
66,746.0079657067209,-754.7375384942097,780.5959385058947
67,731.2113701543506,-754.7094508855239,785.6069921192492
68,739.3105962959555,-754.1981348028378,778.7007631993943
69,735.310858049051,-754.8212747640183,783.9469027126582
70,765.4188379637264,-756.5179986494022,793.8422145383425
71,738.0137495680046,-755.0576658338323,784.9678411166077
72,774.0072286791594,-756.7229170803242,799.2271330169633
73,733.9278234796471,-755.0315599273283,786.9501604628047
74,727.0958347585805,-754.4386402614596,786.4878040394575
75,747.7715408293424,-753.6435559651368,774.5330371142909
76,761.2663572795727,-756.0131262676549,788.4140638311951
77,754.9752053375792,-756.2184413574832,811.015980089408
78,730.6585212348919,-761.6564008473272,807.4311160867384
79,732.6468516258881,-755.124947093634,789.6161950748774
80,755.2943297562904,-756.4773082235301,807.7148521218439
81,716.7538183331548,-753.7151227997393,790.9223746828231
82,755.8279342352638,-756.6444400710152,804.3967404833636
83,746.9340235157765,-754.2221570170223,777.5308693765969
84,756.6214708286933,-756.7175995036469,801.1015102024735
85,736.7829888576077,-755.3017063986148,788.0947581212325
86,754.4705100799781,-756.5883606699999,797.0714280790626
87,721.4244035843145,-754.0320548476307,803.4903809815562
88,755.5773372689779,-756.4564234145341,793.8581268554761
89,751.0880801130096,-753.8111439046158,775.1534830355505
90,789.2122851893464,-759.1274134212501,807.1073071390153
91,734.7195063311693,-751.9270989953296,768.99482126646
92,750.3863611007741,-755.9191263650771,788.7641760702973
94,756.0515042981845,-755.299435052705,783.1176508685321
95,744.0197558105154,-755.5244051784974,786.9096059400155
96,730.5009065353319,-753.3246418299608,776.409696872123
97,741.7799288631724,-755.9270448174651,793.2060542104964
99,750.2745577419096,-754.4195320453649,778.225833308026
100,721.4664347691232,-757.065097748534,796.6944000517288
101,742.896230123219,-755.781397402197,790.1236755220536
102,762.7676328752231,-756.4396903272577,792.727990286757
104,732.9770658292719,-755.3569455053764,796.5509496556526
105,728.7314166243428,-754.8953917618406,802.0514070542379
106,759.8589551364457,-756.334444665744,791.6302488026099
107,742.9185730926755,-756.0854707358551,800.47459979692
108,752.7369361596177,-759.3184621373407,770.1261744318837
109,747.1829141211299,-755.7332108405029,787.8407780506227
110,719.6971884536931,-754.0511297052581,799.3039685200685
111,744.9639465159357,-756.1303998275525,794.2027031590962
113,753.7922723967042,-754.5702155260542,778.824829510424
114,713.3397419176065,-753.0153927854084,802.7565863876712
115,746.0568197903292,-755.9874798803459,791.0864582624154
116,748.7311754529065,-755.5576986220618,771.0782699635696
117,742.2155481008512,-755.9517481580319,803.6319356229988
118,747.04060950173,-756.3283519283066,798.3139441291204
119,784.3130070024998,-756.2674426227007,812.1921022529069
120,744.907899373042,-755.5174891103104,770.4814235348568
121,715.6428430836114,-753.2794869251331,803.6507781367283
122,710.8441627069019,-752.7684696626899,801.4346317136435
123,749.2346879387406,-756.1690672209811,792.0391182041966
124,753.5958151124773,-756.0793028087479,789.6916075918333
125,745.9822705367591,-756.2520976790377,801.2337026395483
126,756.7720249472128,-756.2154365950167,790.6353395863789
127,748.1324126516575,-756.3036502187272,795.1824591117704
128,733.9253340156163,-761.9399301682188,807.5240764034482
129,752.418144153036,-756.3252474157047,792.962139568972
130,772.0707648274662,-756.8103731600846,802.0723442604534
131,751.2943948201869,-756.4585696957522,796.1788379513144
133,765.7904988096655,-755.8044793594113,786.9479598721089
134,743.8918618048925,-756.1562565668584,797.3414964832378
135,761.6252782099667,-756.6474495538886,795.5897282647209
136,728.3694945672524,-757.32299417215,804.7783850496555
137,760.5889595530089,-756.7737846704041,798.6242250636536
138,764.1965282371868,-756.1693454474561,789.8559916707281
139,768.5900875616046,-755.9680484260624,788.6222327736994
140,769.5089899891248,-754.7071318456552,780.5537443408349
141,764.4760473148493,-756.6902896060805,796.3027157446404
142,758.0692921424646,-755.8794403840556,787.3654953188714
143,763.0292145788638,-755.5183312005634,784.6927007400557
144,773.1091712554176,-755.7819387777986,787.9561220070472
145,765.2993983017758,-756.8410171349419,803.060307359658
146,725.9683210984532,-754.6593582168686,801.3815668936046
147,770.6720148542021,-756.8356458846266,804.716036005457
149,732.0833741915582,-755.2671243403911,799.4605950856783
