N,X,Y,Z
5,777.8672,-756.479,811.9772
7,787.9845,-756.37,804.0158
9,715.8113,-753.593,799.7364
11,752.5177,-756.146,771.5968
13,733.3221,-753.326,775.2402
15,723.743,-754.457,801.3973
18,777.9336,-755.686,788.1475
20,727.0314,-754.898,792.7994
22,775.0209,-756.281,792.0884
24,772.6345,-756.715,796.7604
26,739.2905,-751.642,767.1657
28,764.1241,-756.845,804.2136
30,762.8865,-756.714,807.586
32,752.3215,-755.462,772.8628
34,762.8752,-756.472,811.3794
36,795.5034,-755.703,812.5202
39,727.0696,-754.146,809.446
41,735.7139,-755.587,793.5046
43,734.0309,-755.511,797.8147
45,760.844,-754.303,777.4759
47,735.2758,-756.782,781.5726
49,744.6439,-757.301,772.1209
51,761.8948,-757.017,779.8012
53,731.2293,-754.993,805.3961
55,729.4668,-753.705,778.5552
57,726.9095,-754.019,781.9179
59,724.9374,-754.303,786.0294
61,738.0307,-752.627,771.1979
63,731.0918,-754.434,782.8754
65,738.1308,-753.604,775.6189
67,729.0904,-754.765,787.4675
69,735.0793,-754.854,784.2796
71,741.4188,-754.572,780.1572
73,733.2986,-755.138,788.43
75,747.5625,-753.842,775.385
77,739.489,-755.115,784.6022
79,731.4322,-755.25,793.0489
83,745.7395,-754.735,780.3035
85,737.5912,-755.454,789.0181
87,722.9712,-754.12,805.0325
89,751.1912,-754.055,776.184
91,729.7318,-755.137,797.4214
93,728.5519,-754.948,801.3467
95,743.8815,-755.35,784.9715
97,739.8545,-755.893,794.1081
99,750.0898,-754.895,780.6555
101,741.8792,-755.73,789.5656
103,755.8496,-753.975,775.7775
105,732.5841,-755.312,801.7573
107,738.125,-755.833,798.5487
109,748.3945,-755.562,785.4236
111,743.8003,-756.155,794.7909
113,754.9733,-754.975,780.7828
115,746.1936,-755.979,790.1673
117,736.5397,-755.627,802.4664
118,742.1086,-756.105,799.7314
123,753.338,-755.736,785.9269
125,740.3537,-755.795,805.0925
127,750.6528,-756.193,790.872
129,759.3056,-755.878,786.6594
131,755.5289,-756.386,791.9499
133,766.7663,-755.595,785.1373
135,763.2494,-756.223,789.7628
137,759.7023,-756.567,793.8511
139,770.7907,-755.984,788.7829
141,767.2172,-756.52,793.3537
145,767.6606,-756.89,800.3833
147,772.1012,-756.881,802.4066
149,776.8838,-756.797,804.0475
1321,724.8703,-754.719,797.5197
1325,720.869,-754.296,796.9417
4108,744.3525,-753.5,774.0663
10534,790.0758,-756.234,807.6001
10816,786.083,-756.454,806.9443
10819,752.1874,-757.654,773.6651
10820,744.83,-759.729,770.8784
12226,749.1288,-757.967,768.7619
12997,753.1127,-758.302,767.7564
12998,752.458,-760.073,771.8853
12999,735.02,-762.76,805.3481
13382,734.5599,-761.775,808.2118
13383,728.7411,-762.468,804.3977
13384,728.3107,-761.485,807.266
13385,721.9525,-759.318,796.4932
13386,724.8982,-758.938,797.0038
13387,715.3926,-753.675,793.2107
13389,712.8264,-753.288,797.7131
13390,720.9149,-757.296,796.5791
