N,X,Y,Z
1,795.2685440710405,-755.8497847052861,807.7369484584191
3,773.2323368260695,-755.8094392914812,788.3127546209242
4,766.202548456951,-763.6941182194233,808.3724023488091
5,777.8034604395039,-756.4548924441715,811.9699159623945
6,734.4007993246476,-762.7312040967043,805.2543752517392
7,787.5682765919987,-756.3623135545728,804.9274141196917
8,775.3380427020609,-756.4993682792705,811.8804287070905
9,716.3950824840349,-753.6910327993556,797.8674466389709
10,732.3507252386968,-752.9895984717118,774.315394672846
11,789.9192992628444,-756.218730019703,804.6032510434276
12,765.9986508289186,-756.5058209702429,811.5101142691634
14,769.2771117060049,-756.4393381887626,793.5300846093238
15,780.1527246290707,-756.6318341851872,803.9138184778611
16,789.7292436144008,-756.1412508645814,800.6174667255566
17,787.6518949822133,-756.3093739258796,802.2050934370768
18,784.0033086285794,-756.0376837552019,794.2560207262916
19,778.7495801810554,-756.646791111372,800.5228155644314
20,731.697307616502,-754.8076568683088,786.6454706741616
21,772.4700945353442,-764.0057057537796,809.2575625714737
22,778.3314949823879,-756.4602999917317,796.5730756653704
23,777.301327453505,-756.7073510385851,803.4785580960938
24,769.7082416132705,-756.7161909044293,798.3461687408304
25,793.1442259982716,-755.9677729109704,809.0229934626464
26,750.0066807561883,-755.571068942177,771.2773528686165
27,735.771085148522,-755.4036983474355,791.0979803815757
29,728.6887244314541,-762.3483782902404,804.7467447101764
30,766.2022882811128,-756.6605174299776,809.1759502964456
31,771.7056418424413,-756.543842563538,795.5018318172765
32,769.5589939713019,-764.5412475028506,806.7761114319906
33,777.6218387539408,-756.6546651620446,806.6614730731803
34,768.4343693945044,-756.5281527611443,811.6112927100463
35,783.2489136630505,-756.509485534997,806.342965123882
36,755.4080002610332,-753.552631066743,774.1101853949622
37,770.9391788277127,-756.7924453517751,807.6301310195352
38,769.0103530049042,-761.535780464886,806.9651646427645
39,733.7346775166246,-752.0681357678098,769.85421352028
40,765.8116863753536,-756.8214888619344,800.8330926679813
41,782.6372677725949,-756.5615666148376,803.0825352507791
42,775.4389705570974,-755.4020404282301,785.8786526931355
43,735.890157410022,-753.4093654920248,775.491276579801
44,722.6488559129446,-753.475508427646,781.3334296119448
